Stimulus(s),S21(Real),S21(Imag)
5.13902780556E-07,-4.55517923423E-09,-2.99854386067E-10
5.14102820564E-07,-3.02881954031E-09,+2.77743183471E-09
5.14302860572E-07,+8.04897528074E-10,+3.14750203258E-09
5.14502900580E-07,+3.26131081698E-09,-4.28498244248E-12
5.14702940588E-07,+1.97680963084E-09,-3.63086074430E-09
5.14902980596E-07,-1.35495718103E-09,-4.39010797827E-09
5.15103020604E-07,-3.27822456262E-09,-2.42847988305E-09
5.15303060612E-07,-2.75566428437E-09,-5.99202264038E-10
5.15503100620E-07,-1.78618443661E-09,-4.97708983857E-10
5.15703140628E-07,-2.04734899098E-09,-7.78568479995E-10
5.15903180636E-07,-2.49791174487E-09,+2.32995869789E-10
5.16103220644E-07,-1.24164068566E-09,+1.65752304823E-09
5.16303260652E-07,+1.21014273743E-09,+1.15780699253E-09
5.16503300660E-07,+2.15142915288E-09,-1.51818794742E-09
5.16703340668E-07,+2.94579047983E-10,-3.69954489742E-09
5.16903380676E-07,-2.24628713572E-09,-3.12015036124E-09
5.17103420684E-07,-2.56873061973E-09,-9.65987058850E-10
5.17303460692E-07,-8.13150284661E-10,-3.59199886009E-10
5.17503500700E-07,+1.11551368164E-11,-2.16665486120E-09
5.17703540708E-07,-1.91065923327E-09,-3.76238107278E-09
5.17903580716E-07,-4.65766329810E-09,-2.47316014830E-09
5.18103620724E-07,-4.96461143653E-09,+8.60393520959E-10
5.18303660732E-07,-2.35291017655E-09,+2.91082341516E-09
5.18503700740E-07,+4.34514244646E-10,+2.00738369238E-09
5.18703740748E-07,+1.05023646614E-09,-1.31266277954E-10
5.18903780756E-07,+1.96640238133E-10,-1.11585515434E-09
5.19103820764E-07,-7.41898726804E-11,-1.02182739639E-09
5.19303860772E-07,+3.60972339936E-10,-1.62233566301E-09
5.19503900780E-07,-3.28355073214E-10,-3.12301730604E-09
5.19703940788E-07,-2.71257004047E-09,-3.39101003227E-09
5.19903980796E-07,-4.49274126895E-09,-1.04280328714E-09
5.20104020804E-07,-3.22134623734E-09,+1.97701068937E-09
5.20304060812E-07,+1.50570120187E-10,+2.33478845789E-09
5.20504100820E-07,+1.97163298215E-09,-4.37471102135E-10
5.20704140828E-07,+3.31002100669E-10,-3.08380541950E-09
5.20904180836E-07,-2.49562215990E-09,-2.59440422334E-09
5.21104220844E-07,-2.93214872390E-09,+4.33493812240E-11
5.21304260852E-07,-6.39334835612E-10,+1.22571130476E-09
5.21504300860E-07,+1.20067009744E-09,-5.69339515220E-10
5.21704340868E-07,+1.35277468717E-10,-2.92780596963E-09
5.21904380876E-07,-2.43673878885E-09,-2.80247719311E-09
5.22104420884E-07,-3.28187248541E-09,-4.58997039083E-10
5.22304460892E-07,-1.59170861619E-09,+1.11012693378E-09
5.22504500900E-07,+2.24223623112E-10,+2.62136508130E-10
5.22704540908E-07,+2.46427343777E-11,-1.33794929316E-09
5.22904580916E-07,-1.24736982754E-09,-1.34229838524E-09
5.23104620924E-07,-1.19159643680E-09,-6.97828678768E-11
5.23304660932E-07,+4.62532546272E-10,+7.94903812631E-11
5.23504700940E-07,+1.40406761019E-09,-1.81989145120E-09
5.23704740948E-07,-3.77218874838E-13,-3.77280464693E-09
5.23904780956E-07,-2.37618823630E-09,-3.55396577958E-09
5.24104820964E-07,-3.21865221955E-09,-1.72100752471E-09
5.24304860972E-07,-2.30848803855E-09,-7.10249097365E-10
5.24504900980E-07,-1.83291393685E-09,-1.32138406661E-09
5.24704940988E-07,-3.04303715197E-09,-1.60408113146E-09
5.24904980996E-07,-4.21819651420E-09,+2.09765968879E-10
5.25105021004E-07,-2.94719521729E-09,+2.84249072601E-09
5.25305061012E-07,+3.44143607391E-10,+3.33452832946E-09
5.25505101020E-07,+2.59240251704E-09,+9.42556415173E-10
5.25705141028E-07,+1.94087919376E-09,-1.76757613028E-09
5.25905181036E-07,+5.36257080386E-11,-2.24220519668E-09
5.26105221044E-07,-2.92311176308E-10,-1.21246402797E-09
5.26305261052E-07,+9.27320521909E-10,-1.43858983659E-09
5.26505301060E-07,+9.86965948982E-10,-3.62720740643E-09
5.26705341068E-07,-1.65067551926E-09,-5.16274170755E-09
5.26905381076E-07,-4.84132100830E-09,-3.52053984332E-09
5.27105421084E-07,-5.23248181667E-09,+1.81970086586E-10
5.27305461092E-07,-2.51644103519E-09,+2.33604974058E-09
5.27505501100E-07,+1.78147585304E-10,+1.25662821215E-09
5.27705541108E-07,+2.53515398138E-10,-9.33477776154E-10
5.27905581116E-07,-1.30009650659E-09,-1.31006258889E-09
5.28105621124E-07,-1.65560169480E-09,+1.03924620469E-10
5.28305661132E-07,-9.10220129797E-11,+7.77428946517E-10
5.28505701140E-07,+1.25430142393E-09,-6.05213884665E-10
5.28705741148E-07,+5.90757953289E-10,-2.39758618290E-09
5.28905781156E-07,-1.01582731968E-09,-2.49856931218E-09
5.29105821164E-07,-1.33160928396E-09,-1.38984162114E-09
5.29305861172E-07,-3.13573349692E-10,-1.33789914894E-09
5.29505901180E-07,-2.52140882885E-10,-2.91277385723E-09
5.29705941188E-07,-2.38504324829E-09,-3.85632164087E-09
5.29905981196E-07,-4.75424352985E-09,-2.09509904298E-09
5.30106021204E-07,-4.49646345228E-09,+1.17875251900E-09
5.30306061212E-07,-1.61733719422E-09,+2.71598095089E-09
5.30506101220E-07,+8.85131105511E-10,+1.24878359364E-09
5.30706141228E-07,+7.95297335015E-10,-1.02504221873E-09
5.30906181236E-07,-6.92110331091E-10,-1.47290770753E-09
5.31106221244E-07,-9.49657740543E-10,-4.19357338497E-10
5.31306261252E-07,+3.38028913154E-10,-3.31747578268E-10
5.31506301260E-07,+8.51230553304E-10,-2.07119641306E-09
5.31706341268E-07,-8.88702667318E-10,-3.50953891229E-09
5.31906381276E-07,-3.16999015316E-09,-2.47825034125E-09
5.32106421284E-07,-3.24303001141E-09,+5.70866068037E-11
5.32306461292E-07,-1.07771797507E-09,+1.08982132585E-09
5.32506501300E-07,+4.82020729930E-10,-4.48760717382E-10
5.32706541308E-07,-5.19995509800E-10,-2.24514138564E-09
5.32906581316E-07,-2.55176683982E-09,-1.71036780583E-09
5.33106621324E-07,-2.68695560438E-09,+5.54125570700E-10
5.33306661332E-07,-5.38252555596E-10,+1.61348465276E-09
5.33506701340E-07,+1.29889627237E-09,+1.58010660610E-10
5.33706741348E-07,+8.08738958164E-10,-1.84835786956E-09
5.33906781356E-07,-8.18755950930E-10,-1.99362610864E-09
5.34106821364E-07,-1.05386058313E-09,-7.16966731403E-10
5.34306861372E-07,+3.20443443455E-10,-5.07095742395E-10
5.34506901380E-07,+9.25614538039E-10,-2.19210174236E-09
5.34706941388E-07,-7.14829550324E-10,-3.59719356345E-09
5.34906981396E-07,-2.83173323444E-09,-2.55760862764E-09
5.35107021404E-07,-2.64311198367E-09,-1.44875665555E-10
5.35307061412E-07,-2.34921385693E-10,+4.84259489846E-10
5.35507101420E-07,+1.26441008088E-09,-1.74758572653E-09
5.35707141428E-07,-3.63487658427E-10,-4.24270259093E-09
5.35907181436E-07,-3.53914976884E-09,-3.92891975080E-09
5.36107221444E-07,-4.87849068058E-09,-1.06762697662E-09
5.36307261452E-07,-3.37479431776E-09,+1.28929356863E-09
5.36507301460E-07,-1.26966265845E-09,+1.27743471300E-09
5.36707341468E-07,-7.30342476951E-10,+2.29841319929E-10
5.36907381476E-07,-1.08088588724E-09,+2.42138414772E-10
5.37107421484E-07,-3.09598103290E-10,+9.78205103305E-10
5.37307461492E-07,+1.52243003758E-09,+2.83937697802E-10
5.37507501500E-07,+1.98823374059E-09,-2.32494962713E-09
5.37707541508E-07,-3.17174149945E-10,-4.37792302545E-09
5.37907581516E-07,-3.43652790183E-09,-3.42529270491E-09
5.38107621524E-07,-4.19695352379E-09,-3.34861792007E-10
5.38307661532E-07,-2.12713568887E-09,+1.64530481112E-09
5.38507701540E-07,+8.79107549034E-11,+9.09143488480E-10
5.38707741548E-07,+1.97580383511E-10,-7.49018330220E-10
5.38907781556E-07,-8.54202787829E-10,-8.93078310063E-10
5.39107821564E-07,-6.53710821879E-10,+1.71828743601E-10
5.39307861572E-07,+1.01660639132E-09,+3.95762223135E-11
5.39507901580E-07,+1.74161617926E-09,-2.12247603532E-09
5.39707941588E-07,-1.04125777723E-10,-4.07591375148E-09
5.39907981596E-07,-2.85246438466E-09,-3.37843657879E-09
5.40108021604E-07,-3.51720198615E-09,-7.24188592001E-10
5.40308061612E-07,-1.64060497742E-09,+8.55293899445E-10
5.40508101620E-07,+2.01389852327E-10,-1.09063907343E-10
5.40708141628E-07,-1.14796950420E-10,-1.79706334758E-09
5.40908181636E-07,-1.57117204427E-09,-1.80527117150E-09
5.41108221644E-07,-1.72714860632E-09,-4.57919177248E-10
5.41308261652E-07,-3.23727263537E-10,-1.42383127786E-10
5.41508301660E-07,+3.34194666620E-10,-1.68709927037E-09
5.41708341668E-07,-1.22511393742E-09,-2.96131191427E-09
5.41908381676E-07,-3.26866235710E-09,-1.78994381573E-09
5.42108421684E-07,-2.99689442402E-09,+8.13198153538E-10
5.42308461692E-07,-4.09018368327E-10,+1.70530365491E-09
5.42508501700E-07,+1.44576778598E-09,-2.60483231884E-10
5.42708541708E-07,+3.71960237842E-10,-2.59253625898E-09
5.42908581716E-07,-2.06231238690E-09,-2.33645330705E-09
5.43108621724E-07,-2.53950147432E-09,+7.44243332293E-11
5.43308661732E-07,-3.02828055297E-10,+1.39569961566E-09
5.43508701740E-07,+1.91703709989E-09,-2.13457390452E-10
5.43708741748E-07,+1.48689325176E-09,-2.91908434251E-09
5.43908781756E-07,-8.66922610245E-10,-3.75125462453E-09
5.44108821764E-07,-2.32730127678E-09,-2.38545721985E-09
5.44308861772E-07,-1.80668684455E-09,-1.15293198534E-09
5.44508901780E-07,-1.07574329178E-09,-1.57044278126E-09
5.44708941788E-07,-1.89589061587E-09,-2.33312185817E-09
5.44908981796E-07,-3.37030578587E-09,-1.43775781103E-09
5.45109021804E-07,-3.23157387562E-09,+7.33388676282E-10
5.45309061812E-07,-1.15260637781E-09,+1.78394025672E-09
5.45509101820E-07,+6.54513095494E-10,+5.92451497682E-10
5.45709141828E-07,+4.15722628752E-10,-1.14192090624E-09
5.45909181836E-07,-8.45957441083E-10,-1.28380894924E-09
5.46109221844E-07,-8.91241918380E-10,-2.09049988337E-10
5.46309261852E-07,+4.61954003551E-10,-1.42465549459E-10
5.46509301860E-07,+1.04272549376E-09,-1.81343145988E-09
5.46709341868E-07,-5.00838222612E-10,-3.20491970897E-09
5.46909381876E-07,-2.53441285339E-09,-2.29793571952E-09
5.47109421884E-07,-2.47565024062E-09,-4.95263971269E-11
5.47309461892E-07,-3.70567955903E-10,+6.64644576723E-10
5.47509501900E-07,+9.73886252651E-10,-1.10711198802E-09
5.47709541908E-07,-3.22321235358E-10,-2.99023254753E-09
5.47909581916E-07,-2.62812711486E-09,-2.37157368543E-09
5.48109621924E-07,-2.89358959897E-09,+9.09814274155E-11
5.48309661932E-07,-6.91458909610E-10,+1.28642204719E-09
5.48509701940E-07,+1.21097374260E-09,-2.50072155422E-10
5.48709741948E-07,+5.25710033969E-10,-2.44302909764E-09
5.48909781956E-07,-1.57566091166E-09,-2.50627687599E-09
5.49109821964E-07,-2.14947802542E-09,-6.50261640045E-10
5.49309861972E-07,-4.92233595508E-10,+3.11991977524E-10
5.49509901980E-07,+9.52236963579E-10,-1.14989647394E-09
5.49709941988E-07,-5.45916288766E-11,-3.19775736757E-09
5.49909981996E-07,-2.52532539098E-09,-3.09507741592E-09
5.50110022004E-07,-3.58074748297E-09,-8.06545757424E-10
5.50310062012E-07,-2.19576381253E-09,+1.09476186423E-09
5.50510102020E-07,-2.69743035369E-10,+8.87070666769E-10
5.50710142028E-07,+2.12569106190E-10,-3.05465971286E-10
5.50910182036E-07,-2.09620616331E-10,-5.60376001975E-10
5.51110222044E-07,+2.96269809800E-10,-1.13513330644E-10
5.51310262052E-07,+1.71878333037E-09,-9.22097351028E-10
5.51510302060E-07,+1.81587547449E-09,-3.45616456766E-09
5.51710342068E-07,-7.73136774842E-10,-5.38785008099E-09
5.51910382076E-07,-4.22039136146E-09,-4.29491458040E-09
5.52110422084E-07,-5.38414985545E-09,-8.59087253216E-10
5.52310462092E-07,-3.53846203768E-09,+1.80987816374E-09
5.52510502100E-07,-1.03476941337E-09,+1.89641984255E-09
5.52710542108E-07,-1.11199915074E-10,+7.16123497158E-10
5.52910582116E-07,-2.48792849687E-10,+3.83518059070E-10
5.53110622124E-07,+4.36399601827E-10,+7.47688502340E-10
5.53310662132E-07,+1.96913859612E-09,-9.53511744121E-11
5.53510702140E-07,+2.19388112976E-09,-2.55242909162E-09
5.53710742148E-07,-7.32247391286E-11,-4.33351544167E-09
5.53910782156E-07,-2.88932607826E-09,-3.26828281898E-09
5.54110822164E-07,-3.29885602110E-09,-3.83772409145E-10
5.54310862172E-07,-1.08544231511E-09,+1.11885356162E-09
5.54510902180E-07,+9.10803703558E-10,-1.62700020355E-10
5.54710942188E-07,+4.50667718300E-10,-2.16776236036E-09
5.54910982196E-07,-1.32505335123E-09,-2.24665905246E-09
5.55111022204E-07,-1.68556649177E-09,-6.78988667767E-10
5.55311062212E-07,-1.59870637561E-10,-9.05196826079E-11
5.55511102220E-07,+8.43721254514E-10,-1.64327560755E-09
5.55711142228E-07,-5.19837705986E-10,-3.29082019050E-09
5.55911182236E-07,-2.79704447167E-09,-2.54700294016E-09
5.56111222244E-07,-3.03768360468E-09,+4.02800134809E-12
5.56311262252E-07,-7.51843847705E-10,+1.29861294077E-09
5.56511302260E-07,+1.34420722233E-09,-2.37400775593E-10
5.56711342268E-07,+8.27475066825E-10,-2.66378201248E-09
5.56911382276E-07,-1.38499773500E-09,-3.12874133813E-09
5.57111422284E-07,-2.46632355563E-09,-1.53300289177E-09
5.57311462292E-07,-1.50967199149E-09,-3.52630072840E-10
5.57511502300E-07,-5.15530041255E-10,-1.04198532283E-09
5.57711542308E-07,-1.32323006602E-09,-2.06536452221E-09
5.57911582316E-07,-2.87013298872E-09,-1.23059175117E-09
5.58111622324E-07,-2.62741604175E-09,+1.01114032606E-09
5.58311662332E-07,-2.10768339084E-10,+1.95922124868E-09
5.58511702340E-07,+1.87666484118E-09,+2.65265029685E-10
5.58711742348E-07,+1.45461227627E-09,-2.20794572901E-09
5.58911782356E-07,-5.43640691355E-10,-2.83305702163E-09
5.59111822364E-07,-1.48784846371E-09,-1.61308992928E-09
5.59311862372E-07,-6.63175528282E-10,-8.98342002839E-10
5.59511902380E-07,-7.88691471741E-11,-1.91051112919E-09
5.59711942388E-07,-1.40891287506E-09,-2.96303392335E-09
5.59911982396E-07,-3.38921972916E-09,-1.87553246029E-09
5.60112022404E-07,-3.37072362711E-09,+7.80136052719E-10
5.60312062412E-07,-9.51209500845E-10,+2.16947160926E-09
5.60512102420E-07,+1.32433207328E-09,+8.51972828701E-10
5.60712142428E-07,+1.22121240838E-09,-1.35511477051E-09
5.60912182436E-07,-3.66541712965E-10,-1.84449561040E-09
5.61112222444E-07,-8.29465004297E-10,-6.47021293885E-10
5.61312262452E-07,+5.11484465931E-10,-1.76315761701E-10
5.61512302460E-07,+1.53366637641E-09,-1.73171073001E-09
5.61712342468E-07,+3.45593578344E-10,-3.62120128348E-09
5.61912382476E-07,-2.01908134292E-09,-3.46198998694E-09
5.62112422484E-07,-2.95684941940E-09,-1.43096945317E-09
5.62312462492E-07,-1.77457986301E-09,+2.20881209173E-11
5.62512502501E-07,-4.69112325981E-10,-4.66689110319E-10
5.62712542509E-07,-7.99856621859E-10,-1.45426425596E-09
5.62912582517E-07,-1.82572447387E-09,-9.64491639087E-10
5.63112622525E-07,-1.38662165699E-09,+5.20359967291E-10
5.63312662533E-07,+5.79388516213E-10,+6.51646327082E-10
5.63512702541E-07,+1.65055355154E-09,-1.35995653903E-09
5.63712742549E-07,+1.80561555414E-10,-3.31857285092E-09
5.63912782557E-07,-2.25942294282E-09,-2.79170658093E-09
5.64112822565E-07,-2.75590970208E-09,-3.94827701838E-10
5.64312862573E-07,-8.44144125740E-10,+9.21348927861E-10
5.64512902581E-07,+9.12370004521E-10,-2.75836601254E-10
5.64712942589E-07,+3.80867503889E-10,-2.09099699951E-09
5.64912982597E-07,-1.32294274505E-09,-1.98503707247E-09
5.65113022605E-07,-1.48448266128E-09,-2.82503227806E-10
5.65313062613E-07,+3.67979241061E-10,+3.01230273142E-10
5.65513102621E-07,+1.71552703025E-09,-1.52958709720E-09
5.65713142629E-07,+4.56184248427E-10,-3.73228890260E-09
5.65913182637E-07,-2.16675366655E-09,-3.56564022048E-09
5.66113222645E-07,-3.12217735426E-09,-1.23548204629E-09
5.66313262653E-07,-1.54474609906E-09,+3.82590122596E-10
5.66513302661E-07,+2.37615620054E-10,-4.61358231921E-10
5.66713342669E-07,-9.27358397654E-11,-2.21939603110E-09
5.66913382677E-07,-1.82932322504E-09,-2.33637681367E-09
5.67113422685E-07,-2.45102825381E-09,-7.34873413134E-10
5.67313462693E-07,-1.21619741291E-09,+2.89307193186E-10
5.67513502701E-07,-8.54490972929E-11,-5.33292720002E-10
5.67713542709E-07,-7.50699170118E-10,-1.62188469426E-09
5.67913582717E-07,-2.04732079038E-09,-9.00600432361E-10
5.68113622725E-07,-1.51555649073E-09,+9.95172705062E-10
5.68313662733E-07,+9.64066191606E-10,+1.29631333994E-09
5.68513702741E-07,+2.58650755032E-09,-1.12045602822E-09
5.68713742749E-07,+1.14236097878E-09,-3.89671929824E-09
5.68913782757E-07,-1.98548265486E-09,-3.97593854965E-09
5.69113822765E-07,-3.43306196519E-09,-1.44045059215E-09
5.69313862773E-07,-2.02386548226E-09,+6.68218499598E-10
5.69513902781E-07,-2.12361216570E-11,+2.77764566094E-10
5.69713942789E-07,+7.35035665718E-11,-1.27111682052E-09
5.69913982797E-07,-1.22472194310E-09,-1.39313193662E-09
5.70114022805E-07,-1.39591870384E-09,+7.99420169960E-11
5.70314062813E-07,+3.72910359072E-10,+7.52347391493E-10
5.70514102821E-07,+1.94496119621E-09,-8.84947728618E-10
5.70714142829E-07,+1.12547929942E-09,-3.23004911748E-09
5.70914182837E-07,-1.33298134688E-09,-3.61633055762E-09
5.71114222845E-07,-2.70496719749E-09,-1.78458122017E-09
5.71314262853E-07,-1.83000198660E-09,-7.02916994538E-11
5.71514302861E-07,-3.72509910692E-10,-2.01572186975E-10
5.71714342869E-07,-2.56766007232E-10,-1.20446146866E-09
5.71914382877E-07,-1.03262347100E-09,-1.18314188991E-09
5.72114422885E-07,-8.51659180185E-10,-2.38502313912E-10
5.72314462893E-07,+5.01532441227E-10,-2.66987287389E-10
5.72514502901E-07,+1.03579019793E-09,-1.93535369377E-09
5.72714542909E-07,-5.70384441239E-10,-3.28386946303E-09
5.72914582917E-07,-2.70338300516E-09,-2.22131327838E-09
5.73114622925E-07,-2.60382701796E-09,+3.91878601710E-10
5.73314662933E-07,-4.29715922275E-11,+1.48339128360E-09
5.73514702941E-07,+2.12246399579E-09,-3.69367732097E-10
5.73714742949E-07,+1.47906934570E-09,-3.04925963187E-09
5.73914782957E-07,-9.19833982824E-10,-3.59598066407E-09
5.74114822965E-07,-2.06090684926E-09,-1.96836728768E-09
5.74314862973E-07,-9.91568321327E-10,-8.82448660453E-10
5.74514902981E-07,+2.89074614482E-11,-1.99546125817E-09
5.74714942989E-07,-1.25412057100E-09,-3.60350844768E-09
5.74914982997E-07,-3.88815035495E-09,-2.93496736252E-09
5.75115023005E-07,-4.83249275258E-09,+8.60049779086E-11
5.75315063013E-07,-2.84963987623E-09,+2.64626695307E-09
5.75515103021E-07,+3.38000879510E-11,+2.57940929127E-09
5.75715143029E-07,+1.28292482538E-09,+8.37495351975E-10
5.75915183037E-07,+9.31281744842E-10,-2.40704349479E-10
5.76115223045E-07,+8.92581480711E-10,-1.97775743138E-10
5.76315263053E-07,+1.79311040138E-09,-6.79407884438E-10
5.76515303061E-07,+1.98857920452E-09,-2.50828102751E-09
5.76715343069E-07,+1.74019861732E-10,-4.00465865187E-09
5.76915383077E-07,-2.23502190914E-09,-3.15022428965E-09
5.77115423085E-07,-2.57858579954E-09,-6.40402976676E-10
5.77315463093E-07,-4.95125021633E-10,+6.04204288472E-10
5.77515503101E-07,+1.34863602343E-09,-8.95930469705E-10
5.77715543109E-07,+5.57966433656E-10,-3.18887593785E-09
5.77915583117E-07,-1.93557486849E-09,-3.33975290570E-09
5.78115623125E-07,-3.11550624853E-09,-1.14801582312E-09
5.78315663133E-07,-1.75048445803E-09,+7.43533982560E-10
5.78515703141E-07,+2.32375136309E-10,+3.70317110476E-10
5.78715743149E-07,+5.32404858928E-10,-1.18518792389E-09
5.78915783157E-07,-5.20068305444E-10,-1.62414772597E-09
5.79115823165E-07,-7.85687635993E-10,-7.20630324391E-10
5.79315863173E-07,+3.89080400340E-10,-4.62139522620E-10
5.79515903181E-07,+1.14133824482E-09,-1.95679427913E-09
5.79715943189E-07,-2.03598402903E-10,-3.57517905980E-09
5.79915983197E-07,-2.52445263375E-09,-3.05183857271E-09
5.80116023205E-07,-3.15739152331E-09,-6.86937513668E-10
5.80316063213E-07,-1.41296621901E-09,+8.43938700893E-10
5.80516103221E-07,+4.51728729737E-10,-6.48826222444E-11
5.80716143229E-07,+1.86980884437E-10,-1.89037963231E-09
5.80916183237E-07,-1.55245467660E-09,-2.08887752103E-09
5.81116223245E-07,-2.25504036950E-09,-4.70077111048E-10
5.81316263253E-07,-1.01442754924E-09,+7.40023343263E-10
5.81516303261E-07,+3.85063454758E-10,+1.07923993257E-10
5.81716343269E-07,+1.71637583983E-10,-1.06860548485E-09
5.81916383277E-07,-8.12039959799E-10,-7.90914167712E-10
5.82116423285E-07,-3.45140503174E-10,+5.52839841320E-10
5.82316463293E-07,+1.77631752577E-09,+5.08937702888E-10
5.82516503301E-07,+3.01534924419E-09,-1.97290558470E-09
5.82716543309E-07,+1.29771535578E-09,-4.68402448382E-09
5.82916583317E-07,-2.05911468736E-09,-4.65937485651E-09
5.83116623325E-07,-3.71244606573E-09,-1.89586570830E-09
5.83316663333E-07,-2.29762427801E-09,+5.95771205904E-10
5.83516703341E-07,+9.61091106474E-11,+4.71016349001E-10
5.83716743349E-07,+7.49947855804E-10,-1.33964867940E-09
5.83916783357E-07,-4.29672959439E-10,-2.29461878253E-09
5.84116823365E-07,-1.38834182975E-09,-1.62838492349E-09
5.84316863373E-07,-1.05497133980E-09,-8.73049592021E-10
5.84516903381E-07,-5.94539389929E-10,-1.17833543722E-09
5.84716943389E-07,-1.21570651819E-09,-1.54403882153E-09
5.84916983397E-07,-1.98795786030E-09,-5.44571333807E-10
5.85117023405E-07,-1.06283604264E-09,+1.07985904331E-09
5.85317063413E-07,+1.33668464190E-09,+9.92438927395E-10
5.85517103421E-07,+2.60162851927E-09,-1.47799870686E-09
5.85717143429E-07,+9.69498731118E-10,-3.93204313843E-09
5.85917183437E-07,-1.93012991980E-09,-3.65302588378E-09
5.86117223445E-07,-2.86949217815E-09,-1.10379427447E-09
5.86317263453E-07,-1.05038911498E-09,+5.42485030021E-10
5.86517303461E-07,+8.98023312890E-10,-5.95697264362E-10
5.86717343469E-07,+3.31922298620E-10,-2.75518067527E-09
5.86917383477E-07,-2.02627801411E-09,-2.89331269641E-09
5.87117423485E-07,-3.12193223621E-09,-6.28085551862E-10
5.87317463493E-07,-1.54015897171E-09,+1.38679056341E-09
5.87517503501E-07,+8.40956975323E-10,+9.63995994368E-10
5.87717543509E-07,+1.49192688184E-09,-9.96622336281E-10
5.87917583517E-07,+4.02450840277E-10,-2.07924020024E-09
5.88117623525E-07,-4.11383939982E-10,-1.65460386901E-09
5.88317663533E-07,-2.49916746618E-11,-1.32150448762E-09
5.88517703541E-07,+2.12907095478E-10,-2.14545306852E-09
5.88717743549E-07,-9.80673358823E-10,-2.88215121483E-09
5.88917783557E-07,-2.51428558822E-09,-1.84202187925E-09
5.89117823565E-07,-2.19095245306E-09,+2.96469905432E-10
5.89317863573E-07,+6.22046518631E-11,+9.55490895864E-10
5.89517903581E-07,+1.64036489562E-09,-9.24124407492E-10
5.89717943589E-07,+4.90035228046E-10,-3.17761119632E-09
5.89917983597E-07,-2.09212998235E-09,-2.99864124304E-09
5.90118023605E-07,-2.97470342694E-09,-5.53623095452E-10
5.90318063613E-07,-1.16702070014E-09,+1.19913550955E-09
5.90518103621E-07,+9.81515735418E-10,+3.16277135416E-10
5.90718143629E-07,+9.31438594301E-10,-1.72908811805E-09
5.90918183637E-07,-7.85427920643E-10,-2.18667744783E-09
5.91118223645E-07,-1.51537211241E-09,-7.33644486741E-10
5.91318263653E-07,-2.23250644259E-10,+2.66337274550E-10
5.91518303661E-07,+1.13515729541E-09,-8.10571177778E-10
5.91718343669E-07,+4.40775663118E-10,-2.52493460253E-09
5.91918383677E-07,-1.52100717861E-09,-2.36898988089E-09
5.92118423685E-07,-2.03012876179E-09,-3.22151303798E-10
5.92318463693E-07,-1.53873573438E-10,+9.58704339986E-10
5.92518503701E-07,+1.86634000903E-09,-3.55881233787E-10
5.92718543709E-07,+1.49430568632E-09,-2.79187835797E-09
5.92918583717E-07,-8.06482375636E-10,-3.46373324983E-09
5.93118623725E-07,-2.24381933725E-09,-1.77937682103E-09
5.93318663733E-07,-1.34087727870E-09,-3.70617072435E-11
5.93518703741E-07,+3.47777161541E-10,-2.79912645159E-10
5.93718743749E-07,+5.64666032370E-10,-1.75902858738E-09
5.93918783757E-07,-6.59247346920E-10,-2.29064866532E-09
5.94118823765E-07,-1.39357915912E-09,-1.35318327504E-09
5.94318863773E-07,-7.42217148572E-10,-5.52740940564E-10
5.94518903781E-07,-5.73233457018E-12,-1.01841326254E-09
5.94718943789E-07,-4.84843080031E-10,-1.68184088430E-09
5.94918983797E-07,-1.28359575433E-09,-1.02247475972E-09
5.95119023805E-07,-5.30138150407E-10,+2.87998769893E-10
5.95319063813E-07,+1.56277891391E-09,-7.24572905780E-11
5.95519103821E-07,+2.32767021052E-09,-2.72515337346E-09
5.95719143829E-07,-1.56899161302E-11,-5.07600212365E-09
5.95919183837E-07,-3.60689405153E-09,-4.16633598554E-09
5.96119223845E-07,-4.73952286279E-09,-4.90468436878E-10
5.96319263853E-07,-2.25876812094E-09,+2.27769057784E-09
5.96519303861E-07,+1.00886957726E-09,+1.56122036046E-09
5.96719343869E-07,+1.68914737994E-09,-1.17662367171E-09
5.96919383877E-07,-1.91435469812E-10,-2.48851075041E-09
5.97119423885E-07,-1.66327172198E-09,-1.23163308711E-09
5.97319463893E-07,-8.05737641946E-10,+3.86896122021E-10
5.97519503901E-07,+1.02530323958E-09,+2.85624932870E-11
5.97719543909E-07,+1.37286299714E-09,-1.79249803620E-09
5.97919583917E-07,-1.03400946660E-11,-2.76433043974E-09
5.98119623925E-07,-1.16652857642E-09,-2.04585975766E-09
5.98319663933E-07,-8.87260756061E-10,-1.14868407186E-09
5.98519703941E-07,-2.83190947498E-10,-1.46273396527E-09
5.98719743949E-07,-8.70248808103E-10,-2.17869546723E-09
5.98919783957E-07,-2.11981465270E-09,-1.59847408618E-09
5.99119823965E-07,-2.11193984781E-09,+1.49983877552E-10
5.99319863973E-07,-3.88539922315E-10,+1.02810362731E-09
5.99519903981E-07,+1.14841014630E-09,-1.09973984659E-10
5.99719943989E-07,+7.38972225672E-10,-1.79168778442E-09
5.99919983997E-07,-7.71438967216E-10,-1.85560662660E-09
6.00120024005E-07,-1.05668264215E-09,-4.58640735811E-10
6.00320064013E-07,+4.02737900015E-10,+8.85310112621E-11
6.00520104021E-07,+1.45248687961E-09,-1.40871185645E-09
6.00720144029E-07,+1.99717317329E-10,-3.13561161174E-09
6.00920184037E-07,-2.16142335964E-09,-2.53300611674E-09
