Stimulus(s),S21(Real),S21(Imag)
2.47649529906E-07,-3.81141450703E-08,+1.13775774879E-08
2.47849569914E-07,-2.49880732000E-08,+2.91399038755E-08
2.48049609922E-07,-5.26644978891E-09,+3.50520065439E-08
2.48249649930E-07,+1.19325792593E-08,+2.88224470665E-08
2.48449689938E-07,+2.10096875949E-08,+1.62992494734E-08
2.48649729946E-07,+2.25996096325E-08,+3.52396458140E-09
2.48849769954E-07,+1.94261250459E-08,-7.68537275092E-09
2.49049809962E-07,+1.15546088835E-08,-1.72142574340E-08
2.49249849970E-07,-1.79629441273E-09,-2.18517958961E-08
2.49449889978E-07,-1.66202507638E-08,-1.67083117826E-08
2.49649929986E-07,-2.42214019565E-08,-2.41050257077E-09
2.49849969994E-07,-1.95250227946E-08,+1.20976618466E-08
2.50050010002E-07,-7.77948747787E-09,+1.72090614774E-08
2.50250050010E-07,+1.98513964334E-10,+1.28390695778E-08
2.50450090018E-07,-2.87801550509E-11,+8.17618448446E-09
2.50650130026E-07,-1.85769271012E-09,+1.02140422316E-08
2.50850170034E-07,+3.38411488921E-09,+1.48267692338E-08
2.51050210042E-07,+1.45563724300E-08,+1.17426139366E-08
2.51250250050E-07,+2.07105620487E-08,-2.38464208563E-09
2.51450290058E-07,+1.31520245078E-08,-1.87613930321E-08
2.51650330066E-07,-5.01257891725E-09,-2.51764012449E-08
2.51850370074E-07,-2.26112491146E-08,-1.77038518680E-08
2.52050410082E-07,-3.14358168995E-08,-2.00375951303E-09
2.52250450090E-07,-3.08615587446E-08,+1.48908160289E-08
2.52450490098E-07,-2.27632436971E-08,+3.00503172127E-08
2.52650530106E-07,-6.71945639692E-09,+4.12451023296E-08
2.52850570114E-07,+1.64985375721E-08,+4.24086040630E-08
2.53050610122E-07,+3.88286177236E-08,+2.75120870368E-08
2.53250650130E-07,+4.73844264996E-08,-4.15688248164E-10
2.53450690138E-07,+3.56109726827E-08,-2.76430509599E-08
2.53650730146E-07,+1.05020019574E-08,-4.00378363332E-08
2.53850770154E-07,-1.33896503489E-08,-3.46767814943E-08
2.54050810162E-07,-2.66495345405E-08,-1.99072603478E-08
2.54250850170E-07,-3.01963639489E-08,-4.98095759775E-09
2.54450890178E-07,-2.88964073163E-08,+7.65336418838E-09
2.54650930186E-07,-2.37539102141E-08,+1.94625677228E-08
2.54850970194E-07,-1.27356463263E-08,+2.88455485197E-08
2.55051010202E-07,+2.73242280224E-09,+3.08001800584E-08
2.55251050210E-07,+1.61333083829E-08,+2.33768620011E-08
2.55451090218E-07,+2.19527783269E-08,+1.11519329998E-08
2.55651130226E-07,+2.10176831547E-08,+4.14777078629E-10
2.55851170234E-07,+1.76906342677E-08,-7.30532384966E-09
2.56051210242E-07,+1.31835553056E-08,-1.44675501191E-08
2.56251250250E-07,+4.70271980097E-09,-2.10950557586E-08
2.56451290258E-07,-8.40390522257E-09,-2.24954590844E-08
2.56651330266E-07,-2.06930874557E-08,-1.50186406969E-08
2.56851370274E-07,-2.53381511631E-08,-1.96536482264E-09
2.57051410282E-07,-2.16957554281E-08,+9.07498359771E-09
2.57251450290E-07,-1.53877117887E-08,+1.44540162779E-08
2.57451490298E-07,-1.05915314639E-08,+1.72378917905E-08
2.57651530306E-07,-5.16077237801E-09,+2.07756186507E-08
2.57851570314E-07,+4.45991370629E-09,+2.22317065597E-08
2.58051610322E-07,+1.53132866653E-08,+1.57806230019E-08
2.58251650330E-07,+1.87374161211E-08,+1.89831576612E-09
2.58451690338E-07,+1.03180722210E-08,-1.00277858769E-08
2.58651730346E-07,-3.41853918727E-09,-1.06591285997E-08
2.58851770354E-07,-1.08299465523E-08,-9.85191652242E-10
2.59051810362E-07,-7.17728611980E-09,+8.71407441726E-09
2.59251850370E-07,+1.31567281697E-09,+1.00513444455E-08
2.59451890378E-07,+5.53193378570E-09,+4.49477274604E-09
2.59651930386E-07,+3.19523402609E-09,-4.34624456686E-10
2.59851970394E-07,-8.57185495938E-10,-4.82462017286E-10
2.60052010402E-07,-2.06966129584E-09,+2.17294882061E-09
2.60252050410E-07,-6.82556008409E-10,+3.86896719449E-09
2.60452090418E-07,+1.14429863424E-09,+4.01328290523E-09
2.60652130426E-07,+3.26523294525E-09,+3.36374889685E-09
2.60852170434E-07,+6.03027675198E-09,+5.72105472776E-10
2.61052210442E-07,+6.50878568505E-09,-6.03751740554E-09
2.61252250450E-07,+1.23669688082E-10,-1.34125352607E-08
2.61452290458E-07,-1.25952120292E-08,-1.40315179895E-08
2.61652330466E-07,-2.34219099818E-08,-3.67300612421E-09
2.61852370474E-07,-2.34502408227E-08,+1.23373036148E-08
2.62052410482E-07,-1.24537226703E-08,+2.32586958986E-08
2.62252450490E-07,+9.34831627892E-10,+2.35574152808E-08
2.62452490498E-07,+8.78391455631E-09,+1.74131872578E-08
2.62652530506E-07,+1.14353981271E-08,+1.19500635607E-08
2.62852570514E-07,+1.41064086405E-08,+8.30131108439E-09
2.63052610522E-07,+1.78875923566E-08,+1.94124765955E-09
2.63252650530E-07,+1.74897590415E-08,-8.90990020688E-09
2.63452690538E-07,+8.60869622511E-09,-1.86658147297E-08
2.63652730546E-07,-5.23851415594E-09,-1.99998028660E-08
2.63852770554E-07,-1.56861135000E-08,-1.22977033062E-08
2.64052810562E-07,-1.83528723715E-08,-1.90848940819E-09
2.64252850570E-07,-1.60418882633E-08,+5.64682806815E-09
2.64452890578E-07,-1.28763544073E-08,+1.08255208914E-08
2.64652930586E-07,-8.22705119892E-09,+1.61658067862E-08
2.64852970594E-07,+9.80327549886E-10,+1.97207880600E-08
2.65053010602E-07,+1.30932240198E-08,+1.58110876649E-08
2.65253050610E-07,+2.03059772435E-08,+2.73537475210E-09
2.65453090618E-07,+1.59799403691E-08,-1.28615371954E-08
2.65653130626E-07,+1.89529196351E-09,-2.12292516513E-08
2.65853170634E-07,-1.34193707667E-08,-1.82550580922E-08
2.66053210642E-07,-2.27115895786E-08,-7.57129722781E-09
2.66253250650E-07,-2.45404962273E-08,+4.98220162876E-09
2.66453290658E-07,-2.05143872561E-08,+1.62665917773E-08
2.66653330666E-07,-1.14097846846E-08,+2.46875700425E-08
2.66853370674E-07,+1.72248149348E-09,+2.72766074071E-08
2.67053410682E-07,+1.44098140072E-08,+2.14356091545E-08
2.67253450690E-07,+2.05033624831E-08,+9.48923808048E-09
2.67453490698E-07,+1.83255898493E-08,-1.68738844054E-09
2.67653530706E-07,+1.27699654331E-08,-7.52851115493E-09
2.67853570714E-07,+9.02800525296E-09,-1.06179913589E-08
2.68053610722E-07,+5.36942064516E-09,-1.60801671376E-08
2.68253650730E-07,-4.72037989545E-09,-2.25127163242E-08
2.68453690738E-07,-2.23068343499E-08,-2.07741681879E-08
2.68653730746E-07,-3.74973664351E-08,-4.06072936009E-09
2.68853770754E-07,-3.70818562424E-08,+2.20156747652E-08
2.69053810762E-07,-1.78098381171E-08,+4.20168753935E-08
2.69253850770E-07,+9.67204825764E-09,+4.39991467863E-08
2.69453890778E-07,+3.04810189829E-08,+2.90632317033E-08
2.69653930786E-07,+3.75067470149E-08,+7.64149232022E-09
2.69853970794E-07,+3.32976244287E-08,-1.12693140249E-08
2.70054010802E-07,+2.27306584563E-08,-2.51385858201E-08
2.70254050810E-07,+7.51462379497E-09,-3.38597926695E-08
2.70454090818E-07,-1.14986613269E-08,-3.49924063258E-08
2.70654130826E-07,-2.98434253796E-08,-2.55451539136E-08
2.70854170834E-07,-4.05571092746E-08,-7.00916554116E-09
2.71054210842E-07,-3.96809500473E-08,+1.41781116280E-08
2.71254250850E-07,-2.86288378125E-08,+3.14698599171E-08
2.71454290858E-07,-1.09974861306E-08,+4.15476150809E-08
2.71654330866E-07,+1.03415781362E-08,+4.24443156986E-08
2.71854370874E-07,+3.11937127160E-08,+3.14121914280E-08
2.72054410882E-07,+4.33090151906E-08,+8.24942636958E-09
2.72254450890E-07,+3.82038566686E-08,-1.93009869830E-08
2.72454490898E-07,+1.59845877910E-08,-3.72037040463E-08
2.72654530906E-07,-1.13447440239E-08,-3.55797861501E-08
2.72854570914E-07,-2.82711066958E-08,-1.77225241284E-08
2.73054610922E-07,-2.83492998915E-08,+2.83868548483E-09
2.73254650930E-07,-1.77743667723E-08,+1.45699604551E-08
2.73454690938E-07,-6.93796367687E-09,+1.62927213273E-08
2.73654730946E-07,-4.69788607900E-10,+1.38376267786E-08
2.73854770954E-07,+3.60088766762E-09,+1.12276961587E-08
2.74054810962E-07,+7.32038065875E-09,+7.57498653334E-09
2.74254850970E-07,+8.98543581818E-09,+1.58502320893E-09
2.74454890978E-07,+6.37289665308E-09,-4.47686167892E-09
2.74654930986E-07,+9.15074026821E-10,-7.17069370840E-09
2.74854970994E-07,-3.83299869464E-09,-6.38041379271E-09
2.75055011002E-07,-6.91218633537E-09,-4.74992574423E-09
2.75255051010E-07,-1.03538198679E-08,-2.89586301273E-09
2.75455091018E-07,-1.43147223652E-08,+1.94601100145E-09
2.75655131026E-07,-1.44737801066E-08,+1.09407533176E-08
2.75855171034E-07,-6.77474756387E-09,+1.92411758910E-08
2.76055211042E-07,+6.00097350872E-09,+1.94948512800E-08
2.76255251050E-07,+1.51529569374E-08,+1.01183450511E-08
2.76455291058E-07,+1.46029190113E-08,-2.08208084736E-09
2.76655331066E-07,+6.92288128253E-09,-8.82577728630E-09
2.76855371074E-07,-5.03670660065E-10,-8.51702603580E-09
2.77055411082E-07,-3.99030775008E-09,-5.84228884253E-09
2.77255451090E-07,-5.89876421309E-09,-4.32035828085E-09
2.77455491098E-07,-8.78192892635E-09,-2.26875761545E-09
2.77655531106E-07,-1.04016412200E-08,+2.76346296394E-09
2.77855571114E-07,-6.99701739437E-09,+8.18400589576E-09
2.78055611122E-07,-1.18750176663E-10,+8.27689947098E-09
2.78255651130E-07,+3.24796923393E-09,+1.98123145018E-09
2.78455691138E-07,-1.35106086529E-09,-4.16358960917E-09
2.78655731146E-07,-9.81231137270E-09,-2.79185360239E-09
2.78855771154E-07,-1.35651643507E-08,+5.83526447837E-09
2.79055811162E-07,-8.96257755278E-09,+1.43037830669E-08
2.79255851170E-07,-3.47021513066E-10,+1.66021898976E-08
2.79455891178E-07,+6.34934937811E-09,+1.37044868973E-08
2.79655931186E-07,+1.03215316698E-08,+9.71293502308E-09
2.79855971194E-07,+1.41481243574E-08,+4.99541469334E-09
2.80056011202E-07,+1.69915923128E-08,-3.60363674218E-09
2.80256051210E-07,+1.33008456109E-08,-1.57754803742E-08
2.80456091218E-07,-1.07740407490E-10,-2.42787377072E-08
2.80656131226E-07,-1.77217786032E-08,-2.10746699613E-08
2.80856171234E-07,-2.87719246681E-08,-6.26129835873E-09
2.81056211242E-07,-2.71424881438E-08,+1.12384199260E-08
2.81256251250E-07,-1.62343643517E-08,+2.21655328001E-08
2.81456291258E-07,-3.78284610034E-09,+2.44245940485E-08
2.81656331266E-07,+6.04482911835E-09,+2.15992287290E-08
2.81856371274E-07,+1.38482394151E-08,+1.62795631982E-08
2.82056411282E-07,+1.99129629161E-08,+7.57382951661E-09
2.82256451290E-07,+2.11672478306E-08,-4.91320062354E-09
2.82456491298E-07,+1.44079763454E-08,-1.73908345911E-08
2.82656531306E-07,+8.23934807986E-10,-2.40136873088E-08
2.82856571314E-07,-1.44274031639E-08,-2.17458040859E-08
2.83056611322E-07,-2.63227460581E-08,-1.16027719518E-08
2.83256651330E-07,-3.17926926625E-08,+3.94477035473E-09
2.83456691338E-07,-2.80834821491E-08,+2.19822477101E-08
2.83656731346E-07,-1.28681280734E-08,+3.67837201616E-08
2.83856771354E-07,+1.12240459298E-08,+3.95511894729E-08
2.84056811362E-07,+3.34609384863E-08,+2.46926024356E-08
2.84256851370E-07,+4.04013587044E-08,-2.54674060609E-09
2.84456891378E-07,+2.70710511779E-08,-2.71397263850E-08
2.84656931386E-07,+2.24042026320E-09,-3.55731893892E-08
2.84856971394E-07,-1.89288740994E-08,-2.65169808930E-08
2.85057011402E-07,-2.75135460799E-08,-9.76620266774E-09
2.85257051410E-07,-2.55437885514E-08,+4.45919470990E-09
2.85457091418E-07,-1.94819118263E-08,+1.33460541999E-08
2.85657131426E-07,-1.21445587298E-08,+1.90298666163E-08
2.85857171434E-07,-2.66415759807E-09,+2.17650958559E-08
2.86057211442E-07,+7.81942929451E-09,+1.88280427582E-08
2.86257251450E-07,+1.43571713545E-08,+9.81940969461E-09
2.86457291458E-07,+1.33671079343E-08,-3.11540994223E-10
2.86657331466E-07,+7.37501410189E-09,-5.72672795820E-09
2.86857371474E-07,+2.23306627899E-09,-5.95473399622E-09
2.87057411482E-07,+2.06595849537E-10,-5.41475029917E-09
2.87257451490E-07,-1.85192166234E-09,-6.84256492976E-09
2.87457491498E-07,-6.98440579427E-09,-7.58234260792E-09
2.87657531506E-07,-1.30350731257E-08,-3.64123792908E-09
2.87857571514E-07,-1.49566963907E-08,+4.31347410298E-09
2.88057611522E-07,-1.11364821870E-08,+1.13028393097E-08
2.88257651530E-07,-4.97213823153E-09,+1.39885898228E-08
2.88457691538E-07,+1.07440735096E-10,+1.37722708426E-08
2.88657731546E-07,+4.67569761934E-09,+1.29962041097E-08
2.88857771554E-07,+1.05089164395E-08,+1.03456320429E-08
2.89057811562E-07,+1.53384455069E-08,+2.82090352858E-09
2.89257851570E-07,+1.36962248061E-08,-8.06316085299E-09
2.89457891578E-07,+3.99586402760E-09,-1.51658080317E-08
2.89657931586E-07,-7.53915989825E-09,-1.28029474797E-08
2.89857971594E-07,-1.24085654149E-08,-3.65653122567E-09
2.90058011602E-07,-8.80693136134E-09,+3.67870202068E-09
2.90258051610E-07,-2.98094382384E-09,+3.99037086767E-09
2.90458091618E-07,-1.42316030111E-09,+2.03684115093E-10
2.90658131626E-07,-3.99138469659E-09,-1.79186385141E-09
2.90858171634E-07,-6.27787706208E-09,-6.98862864842E-10
2.91058211642E-07,-6.86296733533E-09,+3.04741603740E-10
2.91258251650E-07,-8.77354602813E-09,+2.63232079641E-10
2.91458291658E-07,-1.31249520667E-08,+3.24382448715E-09
2.91658331666E-07,-1.45783484390E-08,+1.22373069798E-08
2.91858371674E-07,-6.54285252065E-09,+2.22041075618E-08
2.92058411682E-07,+9.29387022026E-09,+2.28926592209E-08
2.92258451690E-07,+2.16319962006E-08,+9.88331844913E-09
2.92458491698E-07,+1.97165664485E-08,-8.95197920684E-09
2.92658531706E-07,+4.13576874903E-09,-1.97818976981E-08
2.92858571714E-07,-1.36301311563E-08,-1.52607703289E-08
2.93058611722E-07,-2.16936878094E-08,+1.05752994495E-10
2.93258651730E-07,-1.65434101363E-08,+1.56739586183E-08
2.93458691738E-07,-2.65372590637E-09,+2.32406960574E-08
2.93658731746E-07,+1.29556240208E-08,+1.99933618412E-08
2.93858771754E-07,+2.36921717916E-08,+6.84734770884E-09
2.94058811762E-07,+2.35734320046E-08,-1.19434866707E-08
2.94258851770E-07,+9.64701127765E-09,-2.76165649699E-08
2.94458891778E-07,-1.31822178939E-08,-2.97639750954E-08
2.94658931786E-07,-3.19508819350E-08,-1.45455379182E-08
2.94858971794E-07,-3.42843493399E-08,+9.66135459259E-09
2.95059011802E-07,-1.90886261745E-08,+2.73048657291E-08
2.95259051810E-07,+2.09243767856E-09,+2.81904290084E-08
2.95459091818E-07,+1.51166773867E-08,+1.51657763774E-08
2.95659131826E-07,+1.43597360363E-08,-2.65717629001E-10
2.95859171834E-07,+4.41206053165E-09,-8.39211250191E-09
2.96059211842E-07,-6.57060186727E-09,-6.80119991977E-09
2.96259251850E-07,-1.26863389977E-08,+1.79731238167E-09
2.96459291858E-07,-1.07497915721E-08,+1.29834499574E-08
2.96659331866E-07,+2.27012166314E-10,+2.06930513001E-08
2.96859371874E-07,+1.63681594274E-08,+1.76688531383E-08
2.97059411882E-07,+2.71969351854E-08,+9.70324746085E-10
2.97259451890E-07,+2.15412830749E-08,-2.16505946294E-08
2.97459491898E-07,-1.43504904579E-09,-3.41709041719E-08
2.97659531906E-07,-2.79782303658E-08,-2.50445320870E-08
2.97859571914E-07,-3.94605771275E-08,+1.38492789941E-09
2.98059611922E-07,-2.80112992405E-08,+2.73695682288E-08
2.98259651930E-07,-2.60000008617E-09,+3.64225511974E-08
2.98459691938E-07,+1.97938211072E-08,+2.55781431543E-08
2.98659731946E-07,+2.76972146859E-08,+4.45514171189E-09
2.98859771954E-07,+2.04171388196E-08,-1.47121046092E-08
2.99059811962E-07,+3.78706858748E-09,-2.43504318121E-08
2.99259851970E-07,-1.50070721559E-08,-2.16691599015E-08
2.99459891978E-07,-2.83363588206E-08,-7.19928200629E-09
2.99659931986E-07,-2.87909101749E-08,+1.36144224001E-08
2.99859971994E-07,-1.40798908157E-08,+2.97478010398E-08
3.00060012002E-07,+8.10779030783E-09,+3.06413981822E-08
3.00260052010E-07,+2.35754768880E-08,+1.55842675487E-08
3.00460092018E-07,+2.30267036749E-08,-4.23466617418E-09
3.00660132026E-07,+1.01005672216E-08,-1.52595658194E-08
3.00860172034E-07,-3.10242124023E-09,-1.34028497551E-08
3.01060212042E-07,-8.13849373601E-09,-5.62312498249E-09
3.01260252050E-07,-6.56160776334E-09,-5.77437263299E-10
3.01460292058E-07,-4.75193708385E-09,-1.75324540055E-11
3.01660332066E-07,-5.38440108308E-09,-1.03492235882E-10
3.01860372074E-07,-6.16651284166E-09,+1.43394032699E-09
3.02060412082E-07,-5.46085659516E-09,+2.75578387995E-09
3.02260452090E-07,-5.39244232671E-09,+2.48633495681E-09
3.02460492098E-07,-7.80150181874E-09,+3.40782282785E-09
3.02660532106E-07,-9.47824548143E-09,+8.86475211378E-09
3.02860572114E-07,-4.70869385879E-09,+1.64693934305E-08
3.03060612122E-07,+7.02278723496E-09,+1.84829405600E-08
3.03260652130E-07,+1.81757592902E-08,+9.86243439955E-09
3.03460692138E-07,+1.96775785696E-08,-5.38380647135E-09
3.03660732146E-07,+9.68099701741E-09,-1.72814072438E-08
3.03860772154E-07,-5.17728093586E-09,-1.87785836955E-08
3.04060812162E-07,-1.63434618811E-08,-1.05513860184E-08
3.04260852170E-07,-1.94567338222E-08,+1.91309819573E-09
3.04460892178E-07,-1.45183162898E-08,+1.32519416824E-08
3.04660932186E-07,-3.38694854703E-09,+1.93969880061E-08
3.04860972194E-07,+1.01659337254E-08,+1.67817945492E-08
3.05061012202E-07,+1.91985180064E-08,+4.46207642958E-09
3.05261052210E-07,+1.65637200546E-08,-1.20430670617E-08
3.05461092218E-07,+1.84082483474E-09,-2.19483703080E-08
3.05661132226E-07,-1.57101266464E-08,-1.75320768227E-08
3.05861172234E-07,-2.37621289162E-08,-1.83083227029E-09
3.06061212242E-07,-1.76109749528E-08,+1.34003841750E-08
3.06261252250E-07,-3.74613574798E-09,+1.81026386182E-08
3.06461292258E-07,+7.15386239972E-09,+1.17752827767E-08
3.06661332266E-07,+9.46291693713E-09,+1.34687907675E-09
3.06861372274E-07,+4.60049406039E-09,-6.51629067518E-09
3.07061412282E-07,-3.63163287451E-09,-9.23793133660E-09
3.07261452290E-07,-1.23643902728E-08,-6.17311344011E-09
3.07461492298E-07,-1.81198787014E-08,+3.18951887683E-09
3.07661532306E-07,-1.56689899891E-08,+1.64861694308E-08
3.07861572314E-07,-2.33668586099E-09,+2.59369726791E-08
3.08061612322E-07,+1.63165937740E-08,+2.26500511517E-08
3.08261652330E-07,+2.81050877722E-08,+5.44259071889E-09
3.08461692338E-07,+2.40233353034E-08,-1.59221818125E-08
3.08661732346E-07,+6.43797628327E-09,-2.81978051343E-08
3.08861772354E-07,-1.33732608433E-08,-2.55448476848E-08
3.09061812362E-07,-2.53543418634E-08,-1.25433658913E-08
3.09261852370E-07,-2.72784684295E-08,+2.44559028729E-09
3.09461892378E-07,-2.22430034919E-08,+1.45585870830E-08
3.09661932386E-07,-1.28595433577E-08,+2.26796854287E-08
3.09861972394E-07,-2.66659631272E-10,+2.54025991086E-08
3.10062012402E-07,+1.24638293441E-08,+2.03937034192E-08
3.10262052410E-07,+1.96077932785E-08,+8.37663282541E-09
3.10462092418E-07,+1.74423905824E-08,-4.82013181753E-09
3.10662132426E-07,+8.40213283936E-09,-1.24565729488E-08
3.10862172434E-07,-1.23506639217E-09,-1.26969804420E-08
3.11062212442E-07,-7.45417840933E-09,-8.79578509204E-09
3.11262252450E-07,-1.06590969534E-08,-3.98652043449E-09
3.11462292458E-07,-1.19462359480E-08,+1.54363372197E-09
3.11662332466E-07,-9.94795115939E-09,+7.80715995445E-09
3.11862372474E-07,-3.48434929815E-09,+1.15968249164E-08
3.12062412482E-07,+4.01561572376E-09,+9.02085686134E-09
3.12262452490E-07,+6.14550886810E-09,+1.52376809477E-09
3.12462492498E-07,+9.49723824475E-10,-3.57956516089E-09
3.12662532507E-07,-5.34598135872E-09,-8.08950010689E-10
3.12862572515E-07,-4.59948985240E-09,+6.32915703835E-09
3.13062612523E-07,+3.46337608532E-09,+8.45187298946E-09
3.13262652531E-07,+1.00526078926E-08,+1.06116908294E-09
3.13462692539E-07,+6.92863109915E-09,-9.76395065619E-09
3.13662732547E-07,-4.34696819609E-09,-1.38088380727E-08
3.13862772555E-07,-1.43802580807E-08,-7.63362145869E-09
3.14062812563E-07,-1.62089412550E-08,+2.82874729572E-09
3.14262852571E-07,-1.13166159896E-08,+9.98331275945E-09
3.14462892579E-07,-5.30148369420E-09,+1.21387027073E-08
3.14662932587E-07,-4.58764482466E-10,+1.21637419135E-08
3.14862972595E-07,+4.78350346429E-09,+1.10375178409E-08
3.15063012603E-07,+1.02352152826E-08,+6.28583955120E-09
3.15263052611E-07,+1.15208064145E-08,-2.67518905487E-09
3.15463092619E-07,+5.26427723232E-09,-1.07077124840E-08
3.15663132627E-07,-5.10075924238E-09,-1.12890495628E-08
3.15863172635E-07,-1.15881044028E-08,-4.16967820040E-09
3.16063212643E-07,-1.00931351552E-08,+3.76123446784E-09
3.16263252651E-07,-4.58764633479E-09,+6.06469294966E-09
3.16463292659E-07,-1.83976910374E-09,+3.50641326009E-09
3.16663332667E-07,-3.46918309787E-09,+1.84822638809E-09
3.16863372675E-07,-5.13013821789E-09,+4.11911001991E-09
3.17063412683E-07,-2.97806167741E-09,+7.38198871219E-09
3.17263452691E-07,+1.52348003449E-09,+7.36125026938E-09
3.17463492699E-07,+4.22126620658E-09,+3.97483386282E-09
3.17663532707E-07,+3.79762590430E-09,+5.76717749839E-10
3.17863572715E-07,+2.49471264126E-09,-1.04540009327E-09
3.18063612723E-07,+1.85367082062E-09,-2.40993893677E-09
3.18263652731E-07,+3.09287540542E-10,-4.76813860821E-09
3.18463692739E-07,-3.78117195457E-09,-6.12292787359E-09
3.18663732747E-07,-8.45941369173E-09,-3.69886544485E-09
3.18863772755E-07,-9.78582996355E-09,+1.58350208002E-09
3.19063812763E-07,-6.94058478534E-09,+5.42572570332E-09
3.19263852771E-07,-3.55300371887E-09,+5.38437594576E-09
3.19463892779E-07,-2.99362400541E-09,+3.88323362682E-09
3.19663932787E-07,-3.95928616354E-09,+4.61101666719E-09
3.19863972795E-07,-2.59508560967E-09,+7.15016962003E-09
3.20064012803E-07,+1.64870454061E-09,+7.42269778426E-09
3.20264052811E-07,+4.68647441253E-09,+3.56725323002E-09
3.20464092819E-07,+3.18653114786E-09,-9.32918066252E-10
3.20664132827E-07,-6.22061074344E-10,-1.58370421252E-09
3.20864172835E-07,-1.66120356516E-09,+9.58076373160E-10
3.21064212843E-07,+1.01405511805E-09,+1.50150374187E-09
3.21264252851E-07,+2.42676430535E-09,-2.59150282636E-09
3.21464292859E-07,-2.00886220546E-09,-7.12980521862E-09
3.21664332867E-07,-9.99588062940E-09,-5.63167878280E-09
3.21864372875E-07,-1.41735284327E-08,+2.75453296780E-09
3.22064412883E-07,-1.01443292227E-08,+1.18206831574E-08
3.22264452891E-07,-8.77999581123E-10,+1.48736152532E-08
3.22464492899E-07,+7.22096842126E-09,+1.09391841049E-08
3.22664532907E-07,+1.06614990196E-08,+3.70489172598E-09
3.22864572915E-07,+9.82961138898E-09,-3.63861343690E-09
3.23064612923E-07,+5.32481529430E-09,-9.98258167993E-09
3.23264652931E-07,-3.24964151213E-09,-1.33252942898E-08
3.23464692939E-07,-1.37751782420E-08,-9.79965250401E-09
3.23664732947E-07,-1.96526919028E-08,+1.69245631618E-09
3.23864772955E-07,-1.48105018994E-08,+1.50674483882E-08
3.24064812963E-07,-1.09916504541E-09,+2.05580104299E-08
3.24264852971E-07,+1.17000737371E-08,+1.40689122995E-08
3.24464892979E-07,+1.49465211711E-08,+1.62231349636E-09
3.24664932987E-07,+9.33079743556E-09,-7.04080734381E-09
3.24864972995E-07,+2.57794191875E-09,-8.47791855861E-09
3.25065013003E-07,-2.42627226550E-10,-7.39218411580E-09
3.25265053011E-07,-1.75637807002E-09,-8.79350308935E-09
3.25465093019E-07,-6.96984165598E-09,-1.09632866786E-08
3.25665133027E-07,-1.52018658648E-08,-8.06508990042E-09
3.25865173035E-07,-1.98981965660E-08,+1.53799338522E-09
3.26065213043E-07,-1.62851899297E-08,+1.22730610014E-08
3.26265253051E-07,-6.83499908681E-09,+1.72503131057E-08
3.26465293059E-07,+1.97177349708E-09,+1.51706597066E-08
3.26665333067E-07,+6.58169252895E-09,+9.91077394360E-09
3.26865373075E-07,+8.06780605514E-09,+4.72103225785E-09
3.27065413083E-07,+7.80063037075E-09,-4.62492980260E-10
3.27265453091E-07,+4.55403471417E-09,-5.68165681040E-09
3.27465493099E-07,-2.45856058642E-09,-7.81983367798E-09
3.27665533107E-07,-9.53987953287E-09,-3.48891595192E-09
3.27865573115E-07,-1.05386935989E-08,+5.44151843699E-09
3.28065613123E-07,-3.64206381598E-09,+1.18182796063E-08
3.28265653131E-07,+5.65188373906E-09,+1.00587865019E-08
3.28465693139E-07,+9.75514585823E-09,+1.97355553172E-09
3.28665733147E-07,+6.46200493585E-09,-5.47029638673E-09
3.28865773155E-07,+3.80617659516E-11,-7.48185464504E-09
3.29065813163E-07,-4.41341244350E-09,-5.07605688554E-09
3.29265853171E-07,-5.67695214971E-09,-1.82186478190E-09
3.29465893179E-07,-5.21485301638E-09,+6.21475610337E-10
3.29665933187E-07,-3.62358867830E-09,+2.35495451209E-09
3.29865973195E-07,-6.85019558542E-10,+2.39545935325E-09
3.30066013203E-07,+1.69074935895E-09,-1.01123517214E-09
3.30266053211E-07,-4.22155781554E-10,-6.58067203548E-09
3.30466093219E-07,-8.14967058308E-09,-8.86870850962E-09
3.30666133227E-07,-1.64740985304E-08,-3.32529154861E-09
3.30866173235E-07,-1.80837178131E-08,+7.86540208410E-09
3.31066213243E-07,-1.09268265293E-08,+1.69849203575E-08
3.31266253251E-07,-3.58570206050E-10,+1.84513809051E-08
3.31466293259E-07,+6.96003970859E-09,+1.39007681467E-08
3.31666333267E-07,+9.83693790582E-09,+8.67814068418E-09
3.31866373275E-07,+1.17150500963E-08,+4.72217763289E-09
3.32066413283E-07,+1.40733739273E-08,-7.68757691865E-10
3.32266453291E-07,+1.34088951003E-08,-9.55717345294E-09
3.32466493299E-07,+6.01491841348E-09,-1.78139244406E-08
3.32666533307E-07,-5.98663807210E-09,-1.94139855147E-08
3.32866573315E-07,-1.57329520020E-08,-1.30028215080E-08
3.33066613323E-07,-1.87020311727E-08,-3.58451614680E-09
3.33266653331E-07,-1.67334580142E-08,+3.35087713067E-09
3.33466693339E-07,-1.41871614476E-08,+7.37969407004E-09
3.33666733347E-07,-1.18986113778E-08,+1.14540424331E-08
3.33866773355E-07,-7.06450348584E-09,+1.60419632028E-08
3.34066813363E-07,+1.34428456190E-09,+1.75410088136E-08
3.34266853371E-07,+9.62179291729E-09,+1.30630903692E-08
3.34466893379E-07,+1.31026873402E-08,+4.70806553891E-09
3.34666933387E-07,+1.14126498062E-08,-2.72228100764E-09
