Stimulus(Hz),S21(dB)
4.42375237524E+09,-7.09292052582E+01
4.42385238524E+09,-7.12415478144E+01
4.42395239524E+09,-7.15590335913E+01
4.42405240524E+09,-7.20349635474E+01
4.42415241524E+09,-7.27357780991E+01
4.42425242524E+09,-7.33561966085E+01
4.42435243524E+09,-7.41839366121E+01
4.42445244524E+09,-7.52382893926E+01
4.42455245525E+09,-7.64087262420E+01
4.42465246525E+09,-7.76191886008E+01
4.42475247525E+09,-7.92950821841E+01
4.42485248525E+09,-8.09556359201E+01
4.42495249525E+09,-8.24218224429E+01
4.42505250525E+09,-8.32946378487E+01
4.42515251525E+09,-8.27952809191E+01
4.42525252525E+09,-8.14406951421E+01
4.42535253525E+09,-7.97950415862E+01
4.42545254525E+09,-7.82240347758E+01
4.42555255526E+09,-7.68123261536E+01
4.42565256526E+09,-7.56492259152E+01
4.42575257526E+09,-7.46288781302E+01
4.42585258526E+09,-7.38337567970E+01
4.42595259526E+09,-7.31384730872E+01
4.42605260526E+09,-7.25080898525E+01
4.42615261526E+09,-7.20132307184E+01
4.42625262526E+09,-7.16558599415E+01
4.42635263526E+09,-7.13209965385E+01
4.42645264526E+09,-7.10660431038E+01
4.42655265527E+09,-7.09787692435E+01
4.42665266527E+09,-7.08939631789E+01
4.42675267527E+09,-7.08501878431E+01
4.42685268527E+09,-7.09282231124E+01
4.42695269527E+09,-7.11458173381E+01
4.42705270527E+09,-7.12742096790E+01
4.42715271527E+09,-7.15433873838E+01
4.42725272527E+09,-7.20229719167E+01
4.42735273527E+09,-7.24365699254E+01
4.42745274527E+09,-7.29431775072E+01
4.42755275528E+09,-7.36319615571E+01
4.42765276528E+09,-7.44239464362E+01
4.42775277528E+09,-7.52256787689E+01
4.42785278528E+09,-7.62041841536E+01
4.42795279528E+09,-7.73588771683E+01
4.42805280528E+09,-7.85424942930E+01
4.42815281528E+09,-7.96791703778E+01
4.42825282528E+09,-8.07056426175E+01
4.42835283528E+09,-8.12092232202E+01
4.42845284528E+09,-8.11084792694E+01
4.42855285529E+09,-8.02896489207E+01
4.42865286529E+09,-7.91595143224E+01
4.42875287529E+09,-7.80510534815E+01
4.42885288529E+09,-7.70263831705E+01
4.42895289529E+09,-7.59696835766E+01
4.42905290529E+09,-7.51138129941E+01
4.42915291529E+09,-7.43176973254E+01
4.42925292529E+09,-7.36752880434E+01
4.42935293529E+09,-7.31297484948E+01
4.42945294529E+09,-7.26645202306E+01
4.42955295530E+09,-7.22464986434E+01
4.42965296530E+09,-7.20078965986E+01
4.42975297530E+09,-7.18175035139E+01
4.42985298530E+09,-7.16540751324E+01
4.42995299530E+09,-7.15467916064E+01
4.43005300530E+09,-7.15853724072E+01
4.43015301530E+09,-7.16487401679E+01
4.43025302530E+09,-7.16968314039E+01
4.43035303530E+09,-7.19472265500E+01
4.43045304530E+09,-7.22385465767E+01
4.43055305531E+09,-7.25106629717E+01
4.43065306531E+09,-7.29186801840E+01
4.43075307531E+09,-7.34660211578E+01
4.43085308531E+09,-7.39667736627E+01
4.43095309531E+09,-7.45641839419E+01
4.43105310531E+09,-7.52990823140E+01
4.43115311531E+09,-7.60687399403E+01
4.43125312531E+09,-7.67824978775E+01
4.43135313531E+09,-7.76014747717E+01
4.43145314531E+09,-7.83458537913E+01
4.43155315532E+09,-7.87987849875E+01
4.43165316532E+09,-7.91337067134E+01
4.43175317532E+09,-7.91032156599E+01
4.43185318532E+09,-7.87497426677E+01
4.43195319532E+09,-7.82180021078E+01
4.43205320532E+09,-7.74755938402E+01
4.43215321532E+09,-7.67480687903E+01
4.43225322532E+09,-7.60093715816E+01
4.43235323532E+09,-7.53806181917E+01
4.43245324532E+09,-7.47780396180E+01
4.43255325533E+09,-7.42479426416E+01
4.43265326533E+09,-7.37384979541E+01
4.43275327533E+09,-7.33915769457E+01
4.43285328533E+09,-7.30509232308E+01
4.43295329533E+09,-7.27785640582E+01
4.43305330533E+09,-7.25885739101E+01
4.43315331533E+09,-7.24739791358E+01
4.43325332533E+09,-7.24316735024E+01
4.43335333533E+09,-7.23775240424E+01
4.43345334533E+09,-7.24492506535E+01
4.43355335534E+09,-7.25785351277E+01
4.43365336534E+09,-7.27174362019E+01
4.43375337534E+09,-7.28958281481E+01
4.43385338534E+09,-7.32382007994E+01
4.43395339534E+09,-7.35465269327E+01
4.43405340534E+09,-7.38436588334E+01
4.43415341534E+09,-7.43217598046E+01
4.43425342534E+09,-7.47876615936E+01
4.43435343534E+09,-7.52428334148E+01
4.43445344534E+09,-7.56937936709E+01
4.43455345535E+09,-7.61916828269E+01
4.43465346535E+09,-7.66758664479E+01
4.43475347535E+09,-7.70124302319E+01
4.43485348535E+09,-7.72947385448E+01
4.43495349535E+09,-7.74093713819E+01
4.43505350535E+09,-7.73312712924E+01
4.43515351535E+09,-7.71896000330E+01
4.43525352535E+09,-7.69304044304E+01
4.43535353535E+09,-7.66261110062E+01
4.43545354535E+09,-7.61921114999E+01
4.43555355536E+09,-7.57319493014E+01
4.43565356536E+09,-7.53368231895E+01
4.43575357536E+09,-7.49453805034E+01
4.43585358536E+09,-7.45953080467E+01
4.43595359536E+09,-7.42650402345E+01
4.43605360536E+09,-7.39963574498E+01
4.43615361536E+09,-7.37525829453E+01
4.43625362536E+09,-7.36060562622E+01
4.43635363536E+09,-7.34857923727E+01
4.43645364536E+09,-7.33250015196E+01
4.43655365537E+09,-7.32875396069E+01
4.43665366537E+09,-7.32932163244E+01
4.43675367537E+09,-7.33631108464E+01
4.43685368537E+09,-7.33748144763E+01
4.43695369537E+09,-7.35236017456E+01
4.43705370537E+09,-7.37393058265E+01
4.43715371537E+09,-7.38782111701E+01
4.43725372537E+09,-7.40683348569E+01
4.43735373537E+09,-7.43719850987E+01
4.43745374537E+09,-7.45893116382E+01
4.43755375538E+09,-7.48092923193E+01
4.43765376538E+09,-7.51433125779E+01
4.43775377538E+09,-7.54386678357E+01
4.43785378538E+09,-7.56166240097E+01
4.43795379538E+09,-7.58272050985E+01
4.43805380538E+09,-7.59707323359E+01
4.43815381538E+09,-7.61179221144E+01
4.43825382538E+09,-7.61064062460E+01
4.43835383538E+09,-7.61058772816E+01
4.43845384538E+09,-7.60188919512E+01
4.43855385539E+09,-7.58916356523E+01
4.43865386539E+09,-7.56978268763E+01
4.43875387539E+09,-7.55531820440E+01
4.43885388539E+09,-7.53621963387E+01
4.43895389539E+09,-7.51260711966E+01
4.43905390539E+09,-7.49690617118E+01
4.43915391539E+09,-7.47904453566E+01
4.43925392539E+09,-7.45808232731E+01
4.43935393539E+09,-7.43995508484E+01
4.43945394539E+09,-7.43394581224E+01
4.43955395540E+09,-7.41752068126E+01
4.43965396540E+09,-7.41058158869E+01
4.43975397540E+09,-7.41200669782E+01
4.43985398540E+09,-7.41053690560E+01
4.43995399540E+09,-7.40613985632E+01
4.44005400540E+09,-7.40674349765E+01
4.44015401540E+09,-7.41724240257E+01
4.44025402540E+09,-7.42423739090E+01
4.44035403540E+09,-7.43288304367E+01
4.44045404540E+09,-7.44604507725E+01
4.44055405541E+09,-7.45658384493E+01
4.44065406541E+09,-7.46291864770E+01
4.44075407541E+09,-7.47969001199E+01
4.44085408541E+09,-7.49406226646E+01
4.44095409541E+09,-7.50197741379E+01
4.44105410541E+09,-7.50658397048E+01
4.44115411541E+09,-7.51779618811E+01
4.44125412541E+09,-7.52417317656E+01
4.44135413541E+09,-7.52747185507E+01
4.44145414541E+09,-7.53078921078E+01
4.44155415542E+09,-7.52986516740E+01
4.44165416542E+09,-7.52312343961E+01
4.44175417542E+09,-7.51858460607E+01
4.44185418542E+09,-7.52245797597E+01
4.44195419542E+09,-7.50963287123E+01
4.44205420542E+09,-7.50263862047E+01
4.44215421542E+09,-7.49529121071E+01
4.44225422542E+09,-7.49114102829E+01
4.44235423542E+09,-7.47966621867E+01
4.44245424542E+09,-7.47627950691E+01
4.44255425543E+09,-7.47160032157E+01
4.44265426543E+09,-7.46878886660E+01
4.44275427543E+09,-7.46003622845E+01
4.44285428543E+09,-7.46017739679E+01
4.44295429543E+09,-7.45792708919E+01
4.44305430543E+09,-7.45910404304E+01
4.44315431543E+09,-7.45935358292E+01
4.44325432543E+09,-7.46581874503E+01
4.44335433543E+09,-7.46235539417E+01
4.44345434543E+09,-7.46856233271E+01
4.44355435544E+09,-7.46710709963E+01
4.44365436544E+09,-7.47528126721E+01
4.44375437544E+09,-7.47721659918E+01
4.44385438544E+09,-7.47643786850E+01
4.44395439544E+09,-7.48564164979E+01
4.44405440544E+09,-7.48862480044E+01
4.44415441544E+09,-7.48473081386E+01
4.44425442544E+09,-7.49201171689E+01
4.44435443544E+09,-7.49145887629E+01
4.44445444544E+09,-7.49301560773E+01
4.44455445545E+09,-7.48880960491E+01
4.44465446545E+09,-7.49202256873E+01
4.44475447545E+09,-7.49351608776E+01
4.44485448545E+09,-7.48421995328E+01
4.44495449545E+09,-7.48611318828E+01
4.44505450545E+09,-7.49055851294E+01
4.44515451545E+09,-7.48544341864E+01
4.44525452545E+09,-7.47988240701E+01
4.44535453545E+09,-7.48029328279E+01
4.44545454545E+09,-7.48072572764E+01
4.44555455546E+09,-7.47773328210E+01
4.44565456546E+09,-7.48021010454E+01
4.44575457546E+09,-7.48166880821E+01
4.44585458546E+09,-7.47763133816E+01
4.44595459546E+09,-7.47737686315E+01
4.44605460546E+09,-7.48219900119E+01
4.44615461546E+09,-7.48001136505E+01
4.44625462546E+09,-7.47775185891E+01
4.44635463546E+09,-7.48248176870E+01
4.44645464546E+09,-7.48437736375E+01
4.44655465547E+09,-7.48299925320E+01
4.44665466547E+09,-7.48079688617E+01
4.44675467547E+09,-7.48552547508E+01
4.44685468547E+09,-7.48508990163E+01
4.44695469547E+09,-7.48240929946E+01
4.44705470547E+09,-7.48637242931E+01
4.44715471547E+09,-7.48344904649E+01
4.44725472547E+09,-7.47972784932E+01
4.44735473547E+09,-7.47747540991E+01
4.44745474547E+09,-7.48263621213E+01
4.44755475548E+09,-7.48510646826E+01
4.44765476548E+09,-7.47528646969E+01
4.44775477548E+09,-7.48234555994E+01
4.44785478548E+09,-7.48330047056E+01
4.44795479548E+09,-7.48098259928E+01
4.44805480548E+09,-7.47777138512E+01
4.44815481548E+09,-7.48417515648E+01
4.44825482548E+09,-7.48244291428E+01
4.44835483548E+09,-7.47721463162E+01
4.44845484548E+09,-7.48658079221E+01
4.44855485549E+09,-7.48867516803E+01
4.44865486549E+09,-7.48475588743E+01
4.44875487549E+09,-7.48886903736E+01
4.44885488549E+09,-7.49434133773E+01
4.44895489549E+09,-7.49498109031E+01
4.44905490549E+09,-7.48826374703E+01
4.44915491549E+09,-7.49085238361E+01
4.44925492549E+09,-7.49337478860E+01
4.44935493549E+09,-7.48867964796E+01
4.44945494549E+09,-7.49153327753E+01
4.44955495550E+09,-7.48967686478E+01
4.44965496550E+09,-7.47904942470E+01
4.44975497550E+09,-7.47781135136E+01
4.44985498550E+09,-7.47455300469E+01
4.44995499550E+09,-7.47437693510E+01
4.45005500550E+09,-7.46700000241E+01
4.45015501550E+09,-7.46269837410E+01
4.45025502550E+09,-7.46556209710E+01
4.45035503550E+09,-7.45954032675E+01
4.45045504550E+09,-7.45855749185E+01
4.45055505551E+09,-7.46019134790E+01
4.45065506551E+09,-7.46124376516E+01
4.45075507551E+09,-7.45645754605E+01
4.45085508551E+09,-7.46171056171E+01
4.45095509551E+09,-7.47385555081E+01
4.45105510551E+09,-7.46916873451E+01
4.45115511551E+09,-7.47357626584E+01
4.45125512551E+09,-7.48405131244E+01
4.45135513551E+09,-7.49005495622E+01
4.45145514551E+09,-7.49579095476E+01
4.45155515552E+09,-7.50409771748E+01
4.45165516552E+09,-7.50507356720E+01
4.45175517552E+09,-7.51658278314E+01
4.45185518552E+09,-7.52030576434E+01
4.45195519552E+09,-7.51924308938E+01
4.45205520552E+09,-7.52700020164E+01
4.45215521552E+09,-7.52451692972E+01
4.45225522552E+09,-7.52107257325E+01
4.45235523552E+09,-7.51792412055E+01
4.45245524552E+09,-7.50729921812E+01
4.45255525553E+09,-7.50394931024E+01
4.45265526553E+09,-7.49460638289E+01
4.45275527553E+09,-7.48463091254E+01
4.45285528553E+09,-7.46966999579E+01
4.45295529553E+09,-7.46338871205E+01
4.45305530553E+09,-7.45569181619E+01
4.45315531553E+09,-7.44368183019E+01
4.45325532553E+09,-7.43208615770E+01
4.45335533553E+09,-7.42779323815E+01
4.45345534553E+09,-7.41973428738E+01
4.45355535554E+09,-7.41463965521E+01
4.45365536554E+09,-7.41347104245E+01
4.45375537554E+09,-7.41851033642E+01
4.45385538554E+09,-7.41484324074E+01
4.45395539554E+09,-7.41533245635E+01
4.45405540554E+09,-7.42805529607E+01
4.45415541554E+09,-7.44063369273E+01
4.45425542554E+09,-7.44961721095E+01
4.45435543554E+09,-7.46170400430E+01
4.45445544554E+09,-7.47327954080E+01
4.45455545555E+09,-7.48647133385E+01
4.45465546555E+09,-7.50572508602E+01
4.45475547555E+09,-7.52044507130E+01
4.45485548555E+09,-7.53852717239E+01
4.45495549555E+09,-7.54774062299E+01
4.45505550555E+09,-7.56019294010E+01
4.45515551555E+09,-7.56918445367E+01
4.45525552555E+09,-7.57274871910E+01
4.45535553555E+09,-7.57155153183E+01
4.45545554555E+09,-7.56548198315E+01
4.45555555556E+09,-7.56016123216E+01
4.45565556556E+09,-7.54752957387E+01
4.45575557556E+09,-7.53698225424E+01
4.45585558556E+09,-7.51520114619E+01
4.45595559556E+09,-7.49237129589E+01
4.45605560556E+09,-7.47352118638E+01
4.45615561556E+09,-7.45766482800E+01
4.45625562556E+09,-7.43796095710E+01
4.45635563556E+09,-7.41480574799E+01
4.45645564556E+09,-7.40159386099E+01
4.45655565557E+09,-7.39117129582E+01
4.45665566557E+09,-7.37441539829E+01
4.45675567557E+09,-7.36781492348E+01
4.45685568557E+09,-7.36734210003E+01
4.45695569557E+09,-7.36453601461E+01
4.45705570557E+09,-7.36095076884E+01
4.45715571557E+09,-7.36530507769E+01
4.45725572557E+09,-7.37527511407E+01
4.45735573557E+09,-7.38552489848E+01
4.45745574557E+09,-7.39817724898E+01
4.45755575558E+09,-7.41711616770E+01
4.45765576558E+09,-7.44409037326E+01
4.45775577558E+09,-7.45905843694E+01
4.45785578558E+09,-7.48566923201E+01
4.45795579558E+09,-7.51612150639E+01
4.45805580558E+09,-7.54404258023E+01
4.45815581558E+09,-7.57019371305E+01
4.45825582558E+09,-7.59266683870E+01
4.45835583558E+09,-7.61173640935E+01
4.45845584558E+09,-7.62212236935E+01
4.45855585559E+09,-7.63733587410E+01
4.45865586559E+09,-7.63309509343E+01
4.45875587559E+09,-7.62716828978E+01
4.45885588559E+09,-7.60836486303E+01
4.45895589559E+09,-7.59086799317E+01
4.45905590559E+09,-7.56277122304E+01
4.45915591559E+09,-7.53580068899E+01
4.45925592559E+09,-7.50880967643E+01
4.45935593559E+09,-7.48009805295E+01
4.45945594559E+09,-7.44351211379E+01
4.45955595560E+09,-7.41767544663E+01
4.45965596560E+09,-7.39574457721E+01
4.45975597560E+09,-7.37176642130E+01
4.45985598560E+09,-7.34854897388E+01
4.45995599560E+09,-7.33406072245E+01
4.46005600560E+09,-7.33047557766E+01
4.46015601560E+09,-7.31427415469E+01
4.46025602560E+09,-7.31467599020E+01
4.46035603560E+09,-7.31835920761E+01
4.46045604560E+09,-7.32258309624E+01
4.46055605561E+09,-7.32986274788E+01
4.46065606561E+09,-7.34909564619E+01
4.46075607561E+09,-7.36907282320E+01
4.46085608561E+09,-7.38741118488E+01
4.46095609561E+09,-7.41422132881E+01
4.46105610561E+09,-7.44559362215E+01
4.46115611561E+09,-7.47794722949E+01
4.46125612561E+09,-7.51376467942E+01
4.46135613561E+09,-7.55868321632E+01
4.46145614561E+09,-7.59048964017E+01
4.46155615562E+09,-7.62204960833E+01
4.46165616562E+09,-7.65326063053E+01
4.46175617562E+09,-7.67796711514E+01
4.46185618562E+09,-7.69451901282E+01
4.46195619562E+09,-7.69193742063E+01
4.46205620562E+09,-7.68713695833E+01
4.46215621562E+09,-7.66349793675E+01
4.46225622562E+09,-7.63284210351E+01
4.46235623562E+09,-7.59787480872E+01
4.46245624562E+09,-7.56337107865E+01
4.46255625563E+09,-7.52158850217E+01
4.46265626563E+09,-7.48224902785E+01
4.46275627563E+09,-7.44530700572E+01
4.46285628563E+09,-7.41102487590E+01
4.46295629563E+09,-7.37648776798E+01
4.46305630563E+09,-7.34969579854E+01
4.46315631563E+09,-7.32785051100E+01
4.46325632563E+09,-7.30287969166E+01
4.46335633563E+09,-7.29117940304E+01
4.46345634563E+09,-7.28686270347E+01
4.46355635564E+09,-7.28545086782E+01
4.46365636564E+09,-7.27988902616E+01
4.46375637564E+09,-7.28781477997E+01
4.46385638564E+09,-7.30216831067E+01
4.46395639564E+09,-7.31316493556E+01
4.46405640564E+09,-7.33225204417E+01
4.46415641564E+09,-7.36265010372E+01
4.46425642564E+09,-7.39124684869E+01
4.46435643564E+09,-7.42293842707E+01
4.46445644564E+09,-7.46820694019E+01
4.46455645565E+09,-7.50735530710E+01
4.46465646565E+09,-7.54880714457E+01
4.46475647565E+09,-7.59758032252E+01
4.46485648565E+09,-7.64218848304E+01
4.46495649565E+09,-7.68375068404E+01
4.46505650565E+09,-7.71073503638E+01
4.46515651565E+09,-7.73488322082E+01
4.46525652565E+09,-7.74318271536E+01
4.46535653565E+09,-7.72794647557E+01
4.46545654565E+09,-7.70892633374E+01
4.46555655566E+09,-7.67352964679E+01
4.46565656566E+09,-7.63509999930E+01
4.46575657566E+09,-7.58803993615E+01
4.46585658566E+09,-7.53819345041E+01
4.46595659566E+09,-7.49602349279E+01
4.46605660566E+09,-7.44656258523E+01
4.46615661566E+09,-7.40816971690E+01
4.46625662566E+09,-7.37334060462E+01
4.46635663566E+09,-7.34599346345E+01
4.46645664566E+09,-7.31376509662E+01
4.46655665567E+09,-7.29454455857E+01
4.46665666567E+09,-7.28356397662E+01
4.46675667567E+09,-7.26695741891E+01
4.46685668567E+09,-7.26046796662E+01
4.46695669567E+09,-7.26466281888E+01
4.46705670567E+09,-7.26592086170E+01
4.46715671567E+09,-7.27526648440E+01
4.46725672567E+09,-7.29303039008E+01
4.46735673567E+09,-7.31246046309E+01
4.46745674567E+09,-7.33835377966E+01
4.46755675568E+09,-7.36923771643E+01
4.46765676568E+09,-7.40710576005E+01
4.46775677568E+09,-7.44780521899E+01
4.46785678568E+09,-7.48982239293E+01
4.46795679568E+09,-7.54035590451E+01
4.46805680568E+09,-7.59257700575E+01
4.46815681568E+09,-7.63677977381E+01
4.46825682568E+09,-7.68576868534E+01
4.46835683568E+09,-7.71522101334E+01
4.46845684568E+09,-7.75106366116E+01
4.46855685569E+09,-7.75538020476E+01
4.46865686569E+09,-7.75298091002E+01
4.46875687569E+09,-7.73370937353E+01
4.46885688569E+09,-7.69637709734E+01
4.46895689569E+09,-7.65785494984E+01
4.46905690569E+09,-7.60777221444E+01
4.46915691569E+09,-7.55706874971E+01
4.46925692569E+09,-7.50809670717E+01
4.46935693569E+09,-7.46651706994E+01
4.46945694569E+09,-7.42301294017E+01
4.46955695570E+09,-7.38180245860E+01
4.46965696570E+09,-7.35143970130E+01
4.46975697570E+09,-7.33023097396E+01
4.46985698570E+09,-7.30208796957E+01
4.46995699570E+09,-7.28058779244E+01
4.47005700570E+09,-7.27140950730E+01
4.47015701570E+09,-7.26613953632E+01
4.47025702570E+09,-7.26190671440E+01
4.47035703570E+09,-7.26434021710E+01
4.47045704570E+09,-7.28098770541E+01
4.47055705571E+09,-7.29025673449E+01
4.47065706571E+09,-7.30659312753E+01
4.47075707571E+09,-7.33395806838E+01
4.47085708571E+09,-7.36610078519E+01
4.47095709571E+09,-7.39575721083E+01
4.47105710571E+09,-7.43328261233E+01
4.47115711571E+09,-7.48660124323E+01
4.47125712571E+09,-7.52786009309E+01
4.47135713571E+09,-7.56934035162E+01
4.47145714571E+09,-7.61871940873E+01
4.47155715572E+09,-7.66550551852E+01
4.47165716572E+09,-7.69834380090E+01
4.47175717572E+09,-7.72953128580E+01
4.47185718572E+09,-7.74496446400E+01
4.47195719572E+09,-7.74255854001E+01
4.47205720572E+09,-7.72841718797E+01
4.47215721572E+09,-7.69550780286E+01
4.47225722572E+09,-7.66563697639E+01
4.47235723572E+09,-7.61738535429E+01
4.47245724572E+09,-7.57121377522E+01
4.47255725573E+09,-7.52849669829E+01
4.47265726573E+09,-7.48271390964E+01
4.47275727573E+09,-7.44022618221E+01
4.47285728573E+09,-7.40898322277E+01
4.47295729573E+09,-7.37457578243E+01
4.47305730573E+09,-7.34533019558E+01
4.47315731573E+09,-7.32373409492E+01
4.47325732573E+09,-7.30971998794E+01
4.47335733573E+09,-7.29154296707E+01
4.47345734573E+09,-7.28370887244E+01
4.47355735574E+09,-7.28554708950E+01
4.47365736574E+09,-7.28753515584E+01
4.47375737574E+09,-7.29211361474E+01
4.47385738574E+09,-7.30592349378E+01
4.47395739574E+09,-7.32309440074E+01
4.47405740574E+09,-7.34311399063E+01
4.47415741574E+09,-7.36432082377E+01
4.47425742574E+09,-7.40357115222E+01
4.47435743574E+09,-7.43536470767E+01
4.47445744574E+09,-7.46937335023E+01
4.47455745575E+09,-7.50965082546E+01
4.47465746575E+09,-7.55637009841E+01
4.47475747575E+09,-7.59121926706E+01
4.47485748575E+09,-7.62577332944E+01
4.47495749575E+09,-7.66279093842E+01
4.47505750575E+09,-7.68551469174E+01
4.47515751575E+09,-7.69890428769E+01
4.47525752575E+09,-7.70321134181E+01
4.47535753575E+09,-7.69925781159E+01
4.47545754575E+09,-7.68368402631E+01
4.47555755576E+09,-7.65377594735E+01
4.47565756576E+09,-7.61588922824E+01
4.47575757576E+09,-7.57824674329E+01
4.47585758576E+09,-7.54167532874E+01
4.47595759576E+09,-7.50344852456E+01
4.47605760576E+09,-7.46563571328E+01
4.47615761576E+09,-7.43349681555E+01
4.47625762576E+09,-7.40455284653E+01
4.47635763576E+09,-7.38375749697E+01
4.47645764576E+09,-7.35926000176E+01
4.47655765577E+09,-7.33727353287E+01
4.47665766577E+09,-7.32593579630E+01
4.47675767577E+09,-7.32278964566E+01
4.47685768577E+09,-7.31767886922E+01
4.47695769577E+09,-7.31645002315E+01
4.47705770577E+09,-7.32647967593E+01
4.47715771577E+09,-7.33123724987E+01
4.47725772577E+09,-7.34090988203E+01
4.47735773577E+09,-7.36429373171E+01
4.47745774577E+09,-7.38715126990E+01
4.47755775578E+09,-7.41009251637E+01
4.47765776578E+09,-7.43134391851E+01
4.47775777578E+09,-7.46821576144E+01
4.47785778578E+09,-7.49770418513E+01
4.47795779578E+09,-7.52556324287E+01
4.47805780578E+09,-7.55987979645E+01
4.47815781578E+09,-7.59474596170E+01
4.47825782578E+09,-7.61516307432E+01
4.47835783578E+09,-7.63069361835E+01
4.47845784578E+09,-7.64915148766E+01
4.47855785579E+09,-7.65338430756E+01
4.47865786579E+09,-7.64466454119E+01
4.47875787579E+09,-7.63646516198E+01
4.47885788579E+09,-7.61981636220E+01
4.47895789579E+09,-7.59405127720E+01
4.47905790579E+09,-7.56701437112E+01
4.47915791579E+09,-7.54170462455E+01
4.47925792579E+09,-7.51217620834E+01
4.47935793579E+09,-7.47799622057E+01
4.47945794579E+09,-7.45638185465E+01
4.47955795580E+09,-7.43491124453E+01
4.47965796580E+09,-7.41130023520E+01
4.47975797580E+09,-7.39652330175E+01
4.47985798580E+09,-7.38170746913E+01
4.47995799580E+09,-7.36757587020E+01
4.48005800580E+09,-7.35917393012E+01
4.48015801580E+09,-7.35999553529E+01
4.48025802580E+09,-7.35856651965E+01
4.48035803580E+09,-7.35543215868E+01
4.48045804580E+09,-7.36213887754E+01
4.48055805581E+09,-7.37958892732E+01
4.48065806581E+09,-7.38945487444E+01
4.48075807581E+09,-7.39941307675E+01
4.48085808581E+09,-7.42489990696E+01
4.48095809581E+09,-7.44206741915E+01
4.48105810581E+09,-7.45979225591E+01
4.48115811581E+09,-7.48563776076E+01
4.48125812581E+09,-7.51017972345E+01
4.48135813581E+09,-7.52705274690E+01
4.48145814581E+09,-7.54634284050E+01
4.48155815582E+09,-7.56793503926E+01
4.48165816582E+09,-7.58275620556E+01
4.48175817582E+09,-7.58460368007E+01
4.48185818582E+09,-7.59221723376E+01
4.48195819582E+09,-7.58888394183E+01
4.48205820582E+09,-7.58740198423E+01
4.48215821582E+09,-7.57173521190E+01
4.48225822582E+09,-7.56607162886E+01
4.48235823582E+09,-7.54904176590E+01
4.48245824582E+09,-7.52755188836E+01
4.48255825583E+09,-7.50954235701E+01
4.48265826583E+09,-7.49300744514E+01
4.48275827583E+09,-7.47250710674E+01
4.48285828583E+09,-7.45572671029E+01
4.48295829583E+09,-7.44563080511E+01
4.48305830583E+09,-7.42782315767E+01
4.48315831583E+09,-7.41845628480E+01
4.48325832583E+09,-7.40630830162E+01
4.48335833583E+09,-7.40686521054E+01
4.48345834583E+09,-7.39655799391E+01
4.48355835584E+09,-7.39548875942E+01
4.48365836584E+09,-7.40244629317E+01
4.48375837584E+09,-7.40695401442E+01
4.48385838584E+09,-7.40804440284E+01
4.48395839584E+09,-7.41955961835E+01
4.48405840584E+09,-7.42748901233E+01
4.48415841584E+09,-7.43643188030E+01
4.48425842584E+09,-7.44617495575E+01
4.48435843584E+09,-7.46255738809E+01
4.48445844584E+09,-7.47405779489E+01
4.48455845585E+09,-7.48702915551E+01
4.48465846585E+09,-7.50170267615E+01
4.48475847585E+09,-7.51374103165E+01
4.48485848585E+09,-7.52269977501E+01
4.48495849585E+09,-7.52728954423E+01
4.48505850585E+09,-7.53262476593E+01
4.48515851585E+09,-7.53698796556E+01
4.48525852585E+09,-7.53201347255E+01
4.48535853585E+09,-7.53625745092E+01
4.48545854585E+09,-7.53526496834E+01
4.48555855586E+09,-7.52368122447E+01
4.48565856586E+09,-7.51602853470E+01
4.48575857586E+09,-7.50886967783E+01
4.48585858586E+09,-7.49822607784E+01
4.48595859586E+09,-7.48278932960E+01
4.48605860586E+09,-7.47726267417E+01
4.48615861586E+09,-7.47063247795E+01
4.48625862586E+09,-7.46151476706E+01
4.48635863586E+09,-7.45335269093E+01
4.48645864586E+09,-7.44815685966E+01
4.48655865587E+09,-7.44142333660E+01
4.48665866587E+09,-7.43227104703E+01
4.48675867587E+09,-7.43408849881E+01
4.48685868587E+09,-7.43388292028E+01
4.48695869587E+09,-7.43120827160E+01
4.48705870587E+09,-7.43174508220E+01
4.48715871587E+09,-7.43892530689E+01
4.48725872587E+09,-7.44090503618E+01
4.48735873587E+09,-7.44011039816E+01
4.48745874587E+09,-7.44964115078E+01
4.48755875588E+09,-7.45894156003E+01
4.48765876588E+09,-7.46580712242E+01
4.48775877588E+09,-7.46922083136E+01
4.48785878588E+09,-7.47695098552E+01
4.48795879588E+09,-7.47879154127E+01
4.48805880588E+09,-7.48329260442E+01
4.48815881588E+09,-7.49161646545E+01
4.48825882588E+09,-7.49514735511E+01
4.48835883588E+09,-7.49614942368E+01
4.48845884588E+09,-7.49386662360E+01
4.48855885589E+09,-7.49881434322E+01
4.48865886589E+09,-7.49897464097E+01
4.48875887589E+09,-7.49519021400E+01
4.48885888589E+09,-7.49398360094E+01
4.48895889589E+09,-7.48810545989E+01
4.48905890589E+09,-7.48665402737E+01
4.48915891589E+09,-7.48002384161E+01
4.48925892589E+09,-7.47935512899E+01
4.48935893589E+09,-7.47477135062E+01
4.48945894589E+09,-7.47412749499E+01
4.48955895590E+09,-7.47417006441E+01
4.48965896590E+09,-7.46448120146E+01
4.48975897590E+09,-7.45886806024E+01
4.48985898590E+09,-7.45375369199E+01
4.48995899590E+09,-7.45659754234E+01
4.49005900590E+09,-7.45368729848E+01
4.49015901590E+09,-7.45093493669E+01
