Stimulus(s),S21(Real),S21(Imag)
5.90559055906E-07,+6.24089455594E-09,+1.57495670880E-09
5.90659065907E-07,-6.92133493203E-09,+8.54569644788E-10
5.90759075908E-07,+6.53119391700E-09,-3.59174078118E-09
5.90859085909E-07,-4.93247774803E-09,+6.15649929071E-09
5.90959095910E-07,+2.20931383240E-09,-7.99157355324E-09
5.91059105911E-07,+1.27809546690E-09,+8.57690287951E-09
5.91159115912E-07,-4.90980912960E-09,-7.58271950843E-09
5.91259125913E-07,+7.91728333303E-09,+5.01117035897E-09
5.91359135914E-07,-9.57602892269E-09,-1.26424829301E-09
5.91459145915E-07,+9.42587765647E-09,-2.90837097964E-09
5.91559155916E-07,-7.44091078750E-09,+6.58711289093E-09
5.91659165917E-07,+4.07753176210E-09,-8.94082544108E-09
5.91759175918E-07,-1.67250674648E-10,+9.48181482178E-09
5.91859185919E-07,-3.32259319952E-09,-8.22529008824E-09
5.91959195920E-07,+5.58420867191E-09,+5.68924749022E-09
5.92059205921E-07,-6.21853210154E-09,-2.72698087000E-09
5.92159215922E-07,+5.34853059847E-09,+2.46887799074E-10
5.92259225923E-07,-3.55521253999E-09,+1.08219208856E-09
5.92359235924E-07,+1.66046149404E-09,-1.03549454036E-09
5.92459245925E-07,-4.37573464806E-10,-1.23795838392E-10
5.92559255926E-07,+3.55551290246E-10,+1.77060793487E-09
5.92659265927E-07,-1.44686681168E-09,-3.15960163560E-09
5.92759275928E-07,+3.33774207770E-09,+3.68736648030E-09
5.92859285929E-07,-5.41626630174E-09,-3.07842032478E-09
5.92959295930E-07,+7.06304836538E-09,+1.43456614800E-09
5.93059305931E-07,-7.85161652913E-09,+8.54792658646E-10
5.93159315932E-07,+7.64691152571E-09,-3.28896588784E-09
5.93259325933E-07,-6.57900664421E-09,+5.43750797370E-09
5.93359335934E-07,+4.92339782299E-09,-7.05301081629E-09
5.93459345935E-07,-2.95530790585E-09,+8.07961680814E-09
5.93559355936E-07,+8.48881354268E-10,-8.57241882562E-09
5.93659365937E-07,+1.33662709537E-09,+8.58272044869E-09
5.93759375938E-07,-3.58779451224E-09,-8.07571792029E-09
5.93859385939E-07,+5.83092900831E-09,+6.92660157290E-09
5.93959395940E-07,-7.85279917895E-09,-4.99914136694E-09
5.94059405941E-07,+9.29872487102E-09,+2.26772251227E-09
5.94159415942E-07,-9.76069457847E-09,+1.08024591765E-09
5.94259425943E-07,+8.92378427092E-09,-4.61856811639E-09
5.94359435944E-07,-6.70894169989E-09,+7.75697223783E-09
5.94459445945E-07,+3.34809441804E-09,-9.89516628240E-09
5.94559455946E-07,+6.45537337256E-10,+1.05989405164E-08
5.94659465947E-07,-4.60536531509E-09,-9.72993414349E-09
5.94759475948E-07,+7.89027712676E-09,+7.47941164746E-09
5.94859485949E-07,-1.00472430533E-08,-4.29615833313E-09
5.94959495950E-07,+1.08998384290E-08,+7.41385452111E-10
5.95059505951E-07,-1.05382319013E-08,+2.66955599960E-09
5.95159515952E-07,+9.22797031784E-09,-5.57898565894E-09
5.95259525953E-07,-7.28614211612E-09,+7.81831763407E-09
5.95359535954E-07,+4.98084160941E-09,-9.36359006651E-09
5.95459545955E-07,-2.49141609287E-09,+1.02524272873E-08
5.95559555956E-07,-6.70953601695E-11,-1.05121765138E-08
5.95659565957E-07,+2.58456385826E-09,+1.01363085710E-08
5.95759575958E-07,-4.90611593888E-09,-9.11592092827E-09
5.95859585959E-07,+6.82827751531E-09,+7.50107643198E-09
5.95959595960E-07,-8.14924077206E-09,-5.44905405186E-09
5.96059605961E-07,+8.74920405326E-09,+3.22232325021E-09
5.96159615962E-07,-8.65648444012E-09,-1.12542276691E-09
5.96259625963E-07,+8.05785280360E-09,-5.96240525926E-10
5.96359635964E-07,-7.23684857486E-09,+1.84859602324E-09
5.96459645965E-07,+6.45991215330E-09,-2.72366940216E-09
5.96559655966E-07,-5.85936771491E-09,+3.45190196348E-09
5.96659665967E-07,+5.36949634699E-09,-4.28524878170E-09
5.96759675968E-07,-4.75204964737E-09,+5.35942817490E-09
5.96859685969E-07,+3.70832909517E-09,-6.59846818284E-09
5.96959695970E-07,-2.03387192956E-09,+7.71059371455E-09
5.97059705971E-07,-2.51838877776E-10,-8.28627029090E-09
5.97159715972E-07,+2.86223255952E-09,+7.96320890168E-09
5.97259725973E-07,-5.31406457325E-09,-6.59014688399E-09
5.97359735974E-07,+7.08939484035E-09,+4.31707138769E-09
5.97459745975E-07,-7.82523854836E-09,-1.56761183568E-09
5.97559755976E-07,+7.45133612893E-09,-1.10148808973E-09
5.97659765977E-07,-6.21516967859E-09,+3.19961146731E-09
5.97759775978E-07,+4.57943599130E-09,-4.47840277213E-09
5.97859785979E-07,-3.03136900072E-09,+5.00991334004E-09
5.97959795980E-07,+1.88219620725E-09,-5.13135716373E-09
5.98059805981E-07,-1.14138371429E-09,+5.27681520223E-09
5.98159815982E-07,+5.20771934453E-10,-5.76456657976E-09
5.98259825983E-07,+4.29688860564E-10,+6.62889499323E-09
5.98359835984E-07,-2.10770182860E-09,-7.56838482651E-09
5.98459845985E-07,+4.65212372294E-09,+8.03584191972E-09
5.98559855986E-07,-7.82812673923E-09,-7.43775062435E-09
5.98659865987E-07,+1.10515406517E-08,+5.36747714926E-09
5.98759875988E-07,-1.35450905811E-08,-1.78398258084E-09
5.98859885989E-07,+1.45690507540E-08,-2.92924539992E-09
5.98959895990E-07,-1.36435056562E-08,+8.04284513131E-09
5.99059905991E-07,+1.06878615037E-08,-1.26642501578E-08
5.99159915992E-07,-6.03968737351E-09,+1.59567145251E-08
5.99259925993E-07,+3.62103432406E-10,-1.73226823982E-08
5.99359935994E-07,+5.51381043191E-09,+1.65036605448E-08
5.99459945995E-07,-1.07523011961E-08,-1.35878857229E-08
5.99559955996E-07,+1.46366188898E-08,+8.95215050496E-09
5.99659965997E-07,-1.66383458410E-08,-3.17975862921E-09
5.99759975998E-07,+1.64475885366E-08,-3.01201065215E-09
5.99859985999E-07,-1.39930021573E-08,+8.82665501129E-09
5.99959996000E-07,+9.47192877873E-09,-1.34429224954E-08
6.00060006001E-07,-3.38582404411E-09,+1.60971486281E-08
6.00160016002E-07,-3.45012427209E-09,-1.62094663744E-08
6.00260026003E-07,+9.96494625605E-09,+1.35397292495E-08
6.00360036004E-07,-1.49845912039E-08,-8.32602205518E-09
6.00460046005E-07,+1.74697006035E-08,+1.34145543198E-09
6.00560056006E-07,-1.67846898815E-08,+6.18367974151E-09
6.00660066007E-07,+1.29138396379E-08,-1.27872773184E-08
6.00760076008E-07,-6.54004917997E-09,+1.71062224747E-08
6.00860086009E-07,-1.06285201626E-09,-1.82230432744E-08
6.00960096010E-07,+8.31333434139E-09,+1.59201208721E-08
6.01060106011E-07,-1.37075268605E-08,-1.07540928066E-08
6.01160116012E-07,+1.61932258568E-08,+3.91840439491E-09
6.01260126013E-07,-1.54185085466E-08,+3.06808164824E-09
6.01360136014E-07,+1.17814787867E-08,-8.75042441098E-09
6.01460146015E-07,-6.27451692020E-09,+1.20850318824E-08
6.01560156016E-07,+1.84093389741E-10,-1.26445351986E-08
6.01660166017E-07,+5.24982316179E-09,+1.06335111857E-08
6.01760176018E-07,-9.10768867611E-09,-6.73546674513E-09
6.01860186019E-07,+1.09262911378E-08,+1.86527108663E-09
6.01960196020E-07,-1.06832434677E-08,+3.07792696411E-09
6.02060206021E-07,+8.67229883280E-09,-7.37961642591E-09
6.02160216022E-07,-5.34310547769E-09,+1.05679186055E-08
6.02260226023E-07,+1.17585646151E-09,-1.23791031788E-08
6.02360236024E-07,+3.37131989116E-09,+1.26842524871E-08
6.02460246025E-07,-7.84903969713E-09,-1.14361954975E-08
6.02560256026E-07,+1.17795106132E-08,+8.67207283050E-09
6.02660266027E-07,-1.46478095105E-08,-4.56744374927E-09
6.02760276028E-07,+1.59555720456E-08,-4.97335284419E-10
6.02860286029E-07,-1.53343764126E-08,+5.91159884306E-09
6.02960296030E-07,+1.26792797457E-08,-1.08889343000E-08
6.03060306031E-07,-8.24393125415E-09,+1.46059722726E-08
6.03160316032E-07,+2.64679301816E-09,-1.63898020523E-08
6.03260326033E-07,+3.23001895112E-09,+1.58923530197E-08
6.03360336034E-07,-8.42601324946E-09,-1.31897257611E-08
6.03460346035E-07,+1.21152715748E-08,+8.77010409268E-09
6.03560356036E-07,-1.37801884650E-08,-3.41430836887E-09
6.03660366037E-07,+1.32953130241E-08,-1.98914406678E-09
6.03760376038E-07,-1.09055628592E-08,+6.63306006360E-09
6.03860386039E-07,+7.12120661864E-09,-9.92897659018E-09
6.03960396040E-07,-2.57723292225E-09,+1.15638833547E-08
6.04060406041E-07,-2.09231382586E-09,-1.14815766333E-08
6.04160416042E-07,+6.33257249580E-09,+9.82052939840E-09
6.04260426043E-07,-9.69490403055E-09,-6.84815080656E-09
6.04360436044E-07,+1.18337453676E-08,+2.91937634608E-09
6.04460446045E-07,-1.25037871912E-08,+1.53619654621E-09
6.04560456046E-07,+1.15790377093E-08,-6.01675973901E-09
6.04660466047E-07,-9.09412724898E-09,+9.96781851945E-09
6.04760476048E-07,+5.28678977400E-09,-1.28381721029E-08
6.04860486049E-07,-6.10579223281E-10,+1.41707978721E-08
6.04960496050E-07,-4.30584666711E-09,-1.37044697189E-08
6.05060506051E-07,+8.75533373360E-09,+1.14496267513E-08
6.05160516052E-07,-1.20823877544E-08,-7.70680033746E-09
6.05260526053E-07,+1.38083964457E-08,+3.01604986964E-09
6.05360536054E-07,-1.37139911385E-08,+1.94807213022E-09
6.05460546055E-07,+1.18576925821E-08,-6.50189952599E-09
6.05560556056E-07,-8.53524043435E-09,+1.00602913011E-08
6.05660566057E-07,+4.20512622511E-09,-1.22014963255E-08
6.05760576058E-07,+5.87285304279E-10,+1.26871019089E-08
6.05860586059E-07,-5.26480477428E-09,-1.14555168444E-08
6.05960596060E-07,+9.25139661355E-09,+8.61480076159E-09
6.06060606061E-07,-1.20016180033E-08,-4.45077965388E-09
6.06160616062E-07,+1.30516818804E-08,-5.55391362967E-10
6.06260626063E-07,-1.21054072116E-08,+5.72737251083E-09
6.06360636064E-07,+9.14236339302E-09,-1.02461248482E-08
6.06460646065E-07,-4.50839678848E-09,+1.32756201018E-08
6.06560656066E-07,-1.06409461996E-09,-1.41507638082E-08
6.06660666067E-07,+6.54692274114E-09,+1.25796742000E-08
6.06760676068E-07,-1.08227120041E-08,-8.78854056905E-09
6.06860686069E-07,+1.29645569458E-08,+3.54065105743E-09
6.06960696070E-07,-1.25066602728E-08,+2.00462605732E-09
6.07060706071E-07,+9.61173088550E-09,-6.57223901407E-09
6.07160716072E-07,-5.06497880737E-09,+9.11559669504E-09
6.07260726073E-07,+7.91288206272E-11,-9.11666510896E-09
6.07360736074E-07,+4.03916444471E-09,+6.74017327069E-09
6.07460746075E-07,-6.25913761270E-09,-2.78479692259E-09
6.07560756076E-07,+6.11281510729E-09,-1.55752118155E-09
6.07660766077E-07,-3.80618768855E-09,+5.05650101454E-09
6.07760776078E-07,+1.22403054434E-10,-6.79597960124E-09
6.07860786079E-07,+3.84334804991E-09,+6.41053430693E-09
6.07960796080E-07,-7.02154639442E-09,-4.13722829382E-09
6.08060806081E-07,+8.66376612277E-09,+6.81031609224E-10
6.08160816082E-07,-8.50455603962E-09,+3.04311821865E-09
6.08260826083E-07,+6.75393490485E-09,-6.19185720553E-09
6.08360836084E-07,-3.94859213164E-09,+8.20208836245E-09
6.08460846085E-07,+7.36878621321E-10,-8.86964205011E-09
6.08560856086E-07,+2.31444887755E-09,+8.29752088645E-09
6.08660866087E-07,-4.82713629121E-09,-6.76329900936E-09
6.08760876088E-07,+6.61398644894E-09,+4.57848675042E-09
6.08860886089E-07,-7.60698891113E-09,-2.00202668491E-09
6.08960896090E-07,+7.76939433984E-09,-7.66572520580E-10
6.09060906091E-07,-7.04818915595E-09,+3.53296663448E-09
6.09160916092E-07,+5.39451707606E-09,-6.04174936805E-09
6.09260926093E-07,-2.83903072921E-09,+7.95137838824E-09
6.09360936094E-07,-4.23186245223E-10,-8.88007168908E-09
6.09460946095E-07,+3.99238418582E-09,+8.51409791923E-09
6.09560956096E-07,-7.30448978672E-09,-6.73511243650E-09
6.09660966097E-07,+9.75123797992E-09,+3.70859978616E-09
6.09760976098E-07,-1.08415830287E-08,+1.12049558924E-10
6.09860986099E-07,+1.03445838062E-08,-4.07747720306E-09
6.09960996100E-07,-8.35879032780E-09,+7.50216305986E-09
6.10061006101E-07,+5.28180961245E-09,-9.83602801378E-09
6.10161016102E-07,-1.69321599451E-09,+1.07878566115E-08
6.10261026103E-07,-1.80321859193E-09,-1.03617868662E-08
6.10361036104E-07,+4.71987239032E-09,+8.80434027099E-09
6.10461046105E-07,-6.76294302196E-09,-6.49425370154E-09
6.10561056106E-07,+7.83295805355E-09,+3.82561660174E-09
6.10661066107E-07,-7.96759068631E-09,-1.12953495962E-09
6.10761076108E-07,+7.26788898990E-09,-1.34523844913E-09
6.10861086109E-07,-5.84932084747E-09,+3.40379985663E-09
6.10961096110E-07,+3.83927364883E-09,-4.86283597676E-09
6.11061106111E-07,-1.41348401025E-09,+5.53268275563E-09
6.11161116112E-07,-1.15998387529E-09,-5.24555421777E-09
6.11261126113E-07,+3.50743745211E-09,+3.92401329898E-09
6.11361136114E-07,-5.19175213107E-09,-1.65839638536E-09
6.11461146115E-07,+5.80780112565E-09,-1.24843403504E-09
6.11561156116E-07,-5.10117850810E-09,+4.30068407623E-09
6.11661166117E-07,+3.06528504916E-09,-6.89945459126E-09
6.11761176118E-07,+2.32615430811E-11,+8.47894918317E-09
6.11861186119E-07,-3.64833211654E-09,-8.64515592130E-09
6.11961196120E-07,+7.16458400745E-09,+7.27161347072E-09
6.12061206121E-07,-9.93796037420E-09,-4.52408859872E-09
6.12161216122E-07,+1.14723952723E-08,+8.13433576968E-10
6.12261226123E-07,-1.14895695051E-08,+3.29922333610E-09
6.12361236124E-07,+9.95129987603E-09,-7.20931882044E-09
6.12461246125E-07,-7.03700218923E-09,+1.03577598194E-08
6.12561256126E-07,+3.10063079734E-09,-1.22898258872E-08
6.12661266127E-07,+1.37217769075E-09,+1.26913051314E-08
6.12761276128E-07,-5.80151131229E-09,-1.14187882980E-08
6.12861286129E-07,+9.55686106594E-09,+8.53572475406E-09
6.12961296130E-07,-1.20258961347E-08,-4.34874415157E-09
6.13061306131E-07,+1.27182090206E-08,-5.79698449253E-10
6.13161316132E-07,-1.13916018229E-08,+5.47371418807E-09
6.13261326133E-07,+8.16376689757E-09,-9.46144750610E-09
6.13361336134E-07,-3.55923014880E-09,+1.17592186900E-08
6.13461346135E-07,-1.54954805563E-09,-1.18796087302E-08
6.13561356136E-07,+6.11634636925E-09,+9.79678278645E-09
6.13661366137E-07,-9.17627488144E-09,-6.00253287665E-09
6.13761376138E-07,+1.01094484931E-08,+1.41519113023E-09
6.13861386139E-07,-8.82638260978E-09,+2.84751145198E-09
6.13961396140E-07,+5.80641329420E-09,-5.76966035485E-09
6.14061406141E-07,-1.96714856089E-09,+6.71853633398E-09
6.14161416142E-07,-1.59848906302E-09,-5.61385134698E-09
6.14261426143E-07,+3.93344595900E-09,+2.92906308575E-09
6.14361436144E-07,-4.47443178938E-09,+4.72637103592E-10
6.14461446145E-07,+3.17549089431E-09,-3.60739687816E-09
6.14561456146E-07,-4.66647792469E-10,+5.65032137947E-09
6.14661466147E-07,-2.92281421831E-09,-6.13357111980E-09
6.14761476148E-07,+6.20112892261E-09,+5.00813415042E-09
6.14861486149E-07,-8.72204773243E-09,-2.57027425611E-09
6.14961496150E-07,+1.00979094520E-08,-6.95631619577E-10
6.15061506151E-07,-1.01990311676E-08,+4.28133127022E-09
6.15161516152E-07,+9.07112783464E-09,-7.75953817150E-09
6.15261526153E-07,-6.83370820978E-09,+1.08013235186E-08
6.15361536154E-07,+3.62141463559E-09,-1.31258834389E-08
6.15461546155E-07,+4.01013309715E-10,+1.44371900097E-08
6.15561556156E-07,-4.96527902906E-09,-1.44073874300E-08
6.15661566157E-07,+9.62064335143E-09,+1.27404715981E-08
6.15761576158E-07,-1.37140248638E-08,-9.30429818442E-09
6.15861586159E-07,+1.64717667067E-08,+4.27598867544E-09
6.15961596160E-07,-1.71798411186E-08,+1.77364299909E-09
6.16061606161E-07,+1.54095996202E-08,-7.91623182007E-09
6.16161616162E-07,-1.12056309155E-08,+1.30377975721E-08
6.16261626163E-07,+5.15589867030E-09,-1.61060002225E-08
6.16361636164E-07,+1.69757981294E-09,+1.64491083043E-08
6.16461646165E-07,-8.09147239756E-09,-1.39516019916E-08
6.16561656166E-07,+1.28473805354E-08,+9.09735219436E-09
6.16661666167E-07,-1.51539674452E-08,-2.84476754165E-09
6.16761676168E-07,+1.47370222733E-08,-3.62244631597E-09
6.16861686169E-07,-1.18721487411E-08,+9.18406723807E-09
6.16961696170E-07,+7.25228293449E-09,-1.30195305653E-08
6.17061706171E-07,-1.77098031072E-09,+1.47272275371E-08
6.17161716172E-07,-3.69663189673E-09,-1.43122791202E-08
6.17261726173E-07,+8.44651706355E-09,+1.20776450799E-08
6.17361736174E-07,-1.20020826647E-08,-8.48233249136E-09
6.17461746175E-07,+1.40897225036E-08,+4.02850080511E-09
6.17561756176E-07,-1.45804865610E-08,+7.89583574911E-10
6.17661766177E-07,+1.34493381506E-08,-5.48172540751E-09
6.17761776178E-07,-1.07812853042E-08,+9.54123163490E-09
6.17861786179E-07,+6.81754307966E-09,-1.24533622618E-08
6.17961796180E-07,-2.00367703253E-09,+1.37598610948E-08
6.18061806181E-07,-3.00860800160E-09,-1.31715418008E-08
6.18161816182E-07,+7.43811812164E-09,+1.06872888071E-08
6.18261826183E-07,-1.05258503166E-08,-6.66285524190E-09
6.18361836184E-07,+1.17202451527E-08,+1.78487511810E-09
6.18461846185E-07,-1.08321664667E-08,+3.05981061801E-09
6.18561856186E-07,+8.10024900313E-09,-6.98717421598E-09
6.18661866187E-07,-4.13760989464E-09,+9.32806342965E-09
6.18761876188E-07,-2.25630574316E-10,-9.78022118764E-09
6.18861886189E-07,+4.15169154659E-09,+8.45321926384E-09
6.18961896190E-07,-6.98771394364E-09,-5.79939540536E-09
6.19061906191E-07,+8.38440511939E-09,+2.46459848031E-09
6.19161916192E-07,-8.31647233581E-09,+8.83345927261E-10
6.19261926193E-07,+7.01940589129E-09,-3.69209892651E-09
6.19361936194E-07,-4.88458030746E-09,+5.59612723228E-09
6.19461946195E-07,+2.35954850503E-09,-6.42362053943E-09
6.19561956196E-07,+1.16993241750E-10,+6.16728059140E-09
6.19661966197E-07,-2.14478944881E-09,-4.95421611802E-09
6.19761976198E-07,+3.37923524736E-09,+3.03572567040E-09
6.19861986199E-07,-3.56516615856E-09,-7.91252642308E-10
6.19961996200E-07,+2.60063872467E-09,-1.28192270729E-09
6.20062006201E-07,-6.15373440166E-10,+2.62638964096E-09
6.20162016202E-07,-1.97732165075E-09,-2.74433979445E-09
6.20262026203E-07,+4.50325087117E-09,+1.35933937522E-09
6.20362036204E-07,-6.15302586709E-09,+1.43391244258E-09
6.20462046205E-07,+6.19799651552E-09,-5.10082447567E-09
6.20562056206E-07,-4.23798863567E-09,+8.73251447363E-09
6.20662066207E-07,+3.93587229339E-10,-1.12549660610E-08
6.20762076208E-07,+4.64014090721E-09,+1.17340416129E-08
6.20862086209E-07,-9.72153176709E-09,-9.68254993269E-09
6.20962096210E-07,+1.35516850001E-08,+5.26146893983E-09
6.21062106211E-07,-1.50428938699E-08,+7.05414449279E-10
6.21162116212E-07,+1.36478825284E-08,-6.92331864577E-09
6.21262126213E-07,-9.53829489932E-09,+1.19721368880E-08
6.21362136214E-07,+3.56962089955E-09,-1.46972603020E-08
6.21462146215E-07,+2.95705762723E-09,+1.45194703136E-08
6.21562156216E-07,-8.65625818879E-09,-1.15664785201E-08
6.21662166217E-07,+1.24221888214E-08,+6.59245603484E-09
6.21762176218E-07,-1.36807069635E-08,-7.25931928776E-10
6.21862186219E-07,+1.24607059626E-08,-4.85777359220E-09
6.21962196220E-07,-9.28507065329E-09,+9.22643804987E-09
6.22062206221E-07,+4.94428791100E-09,-1.18562259996E-08
6.22162216222E-07,-2.48985058646E-10,+1.26417975847E-08
6.22262226223E-07,-4.14974023736E-09,-1.17825809228E-08
6.22362236224E-07,+7.82498301145E-09,+9.61870523182E-09
6.22462246225E-07,-1.05322594123E-08,-6.49688771573E-09
6.22562256226E-07,+1.21150904422E-08,+2.71826066568E-09
6.22662266227E-07,-1.24277715244E-08,+1.42811550291E-09
6.22762276228E-07,+1.13271661238E-08,-5.58765853623E-09
6.22862286229E-07,-8.74363127811E-09,+9.28241113397E-09
6.22962296230E-07,+4.79595063178E-09,-1.19268321042E-08
6.23062306231E-07,+1.12698581393E-10,+1.29347403470E-08
6.23162316232E-07,-5.27881577987E-09,-1.18892352364E-08
6.23262326233E-07,+9.79329780798E-09,+8.71315633186E-09
6.23362336234E-07,-1.27320773679E-08,-3.76986388944E-09
6.23462346235E-07,+1.33873752068E-08,-2.15407427205E-09
6.23562356236E-07,-1.14653631227E-08,+7.99093823832E-09
6.23662366237E-07,+7.18584404667E-09,-1.26211420352E-08
6.23762376238E-07,-1.25284478753E-09,+1.51232431223E-08
6.23862386239E-07,-5.29263923581E-09,-1.49744603531E-08
6.23962396240E-07,+1.12918984115E-08,+1.21520855837E-08
6.24062406241E-07,-1.56988792059E-08,-7.12046904588E-09
6.24162416242E-07,+1.77677386774E-08,+7.21565402874E-10
6.24262426243E-07,-1.71657201156E-08,+5.99258351257E-09
6.24362436244E-07,+1.40048535650E-08,-1.19439084446E-08
6.24462446245E-07,-8.80402004914E-09,+1.61974382307E-08
6.24562456246E-07,+2.39904273106E-09,-1.80981325665E-08
6.24662466247E-07,+4.18453604240E-09,+1.73675517705E-08
6.24762476248E-07,-9.88597563410E-09,-1.41537708940E-08
6.24862486249E-07,+1.37802390412E-08,+9.02411090843E-09
6.24962496250E-07,-1.52456676028E-08,-2.88877822295E-09
6.25062506251E-07,+1.40967537436E-08,-3.14866961735E-09
6.25162516252E-07,-1.06438102063E-08,+7.99932866160E-09
6.25262526253E-07,+5.64874600432E-09,-1.08166874233E-08
6.25362536254E-07,-1.70102211738E-10,+1.11871785884E-08
6.25462546255E-07,-4.67496059956E-09,-9.22549976319E-09
6.25562556256E-07,+7.97183464045E-09,+5.53788394934E-09
6.25662566257E-07,-9.21760862982E-09,-1.05565896561E-09
6.25762576258E-07,+8.41388303151E-09,-3.21493784269E-09
6.25862586259E-07,-6.01495434833E-09,+6.44999866876E-09
6.25962596260E-07,+2.75203062998E-09,-8.19145896054E-09
6.26062606261E-07,+6.02728786465E-10,+8.40221536624E-09
6.26162616262E-07,-3.44891031853E-09,-7.38547999217E-09
6.26262626263E-07,+5.47636062186E-09,+5.61106564267E-09
6.26362636264E-07,-6.65874078105E-09,-3.52379474077E-09
6.26462646265E-07,+7.14276042017E-09,+1.41068939775E-09
6.26562656266E-07,-7.09498277590E-09,+6.26516110545E-10
6.26662666267E-07,+6.58181117113E-09,-2.59575888348E-09
6.26762676268E-07,-5.53879951958E-09,+4.48448807968E-09
6.26862686269E-07,+3.84146963822E-09,-6.14732467806E-09
6.26962696270E-07,-1.44078138387E-09,+7.27478131819E-09
6.27062706271E-07,-1.50598462230E-09,-7.46824911352E-09
6.27162716272E-07,+4.57939352177E-09,+6.39626160844E-09
6.27262726273E-07,-7.15672134920E-09,-3.96689639161E-09
6.27362736274E-07,+8.57555235309E-09,+4.38998548276E-10
6.27462746275E-07,-8.34529005177E-09,+3.58354986014E-09
6.27562756276E-07,+6.32612172905E-09,-7.28401995163E-09
6.27662766277E-07,-2.80490500326E-09,+9.84975772348E-09
6.27762776278E-07,-1.56327878731E-09,-1.06977664072E-08
6.27862786279E-07,+5.92739080252E-09,+9.62980053745E-09
6.27962796280E-07,-9.46372276033E-09,-6.86670891918E-09
6.28062806281E-07,+1.15720226075E-08,+2.95955031057E-09
6.28162816282E-07,-1.19830993290E-08,+1.37913343908E-09
6.28262826283E-07,+1.07567605274E-08,-5.45580960433E-09
6.28362836284E-07,-8.19386504454E-09,+8.72580387626E-09
6.28462846285E-07,+4.71602428474E-09,-1.08414773045E-08
6.28562856286E-07,-7.68935431809E-10,+1.16288200501E-08
6.28662866287E-07,-3.21859407040E-09,-1.10337342095E-08
6.28762876288E-07,+6.82497352562E-09,+9.08631349043E-09
6.28862886289E-07,-9.61179879821E-09,-5.91207259540E-09
6.28962896290E-07,+1.11313480881E-08,+1.78393349599E-09
6.29062906291E-07,-1.09943452970E-08,+2.82384906555E-09
6.29162916292E-07,+8.99096670149E-09,-7.23146379434E-09
6.29262926293E-07,-5.22124381889E-09,+1.06357328828E-08
6.29362936294E-07,+1.71952002141E-10,-1.22781250842E-08
6.29462946295E-07,+5.31307989685E-09,+1.16548400899E-08
6.29562956296E-07,-1.01855650224E-08,-8.69642043765E-09
6.29662966297E-07,+1.34356430915E-08,+3.84456569803E-09
6.29762976298E-07,-1.43523180959E-08,+2.01480752734E-09
6.29862986299E-07,+1.27154304144E-08,-7.75240523192E-09
6.29962996300E-07,-8.85355796772E-09,+1.22708448844E-08
6.30063006301E-07,+3.54881120108E-09,-1.47671879071E-08
6.30163016302E-07,+2.17657363935E-09,+1.49011436200E-08
6.30263026303E-07,-7.31751491488E-09,-1.28238158814E-08
6.30363036304E-07,+1.11034876772E-08,+9.07361197248E-09
6.30463046305E-07,-1.31153476156E-08,-4.39144603264E-09
6.30563056306E-07,+1.32850912709E-08,-4.71469733029E-10
6.30663066307E-07,-1.18076585186E-08,+4.89005974605E-09
6.30763076308E-07,+9.02155426620E-09,-8.41731206190E-09
6.30863086309E-07,-5.31451684687E-09,+1.07646020003E-08
6.30963096310E-07,+1.08462659872E-09,-1.17528380815E-08
6.31063106311E-07,+3.24957405228E-09,+1.12816579939E-08
6.31163116312E-07,-7.22554633051E-09,-9.34361853887E-09
6.31263126313E-07,+1.03427758868E-08,+6.07657917844E-09
6.31363136314E-07,-1.21238089335E-08,-1.81807180271E-09
6.31463146315E-07,+1.22226138019E-08,-2.88426628120E-09
6.31563156316E-07,-1.05407819880E-08,+7.33659786983E-09
6.31663166317E-07,+7.29817384880E-09,-1.08337082781E-08
6.31763176318E-07,-3.01666365125E-09,+1.28253504605E-08
6.31863186319E-07,-1.59075641391E-09,-1.30543026278E-08
6.31963196320E-07,+5.79309119463E-09,+1.16122514178E-08
6.32063206321E-07,-9.01619698351E-09,-8.89043479565E-09
6.32163216322E-07,+1.09565002026E-08,+5.44443076620E-09
6.32263226323E-07,-1.15959088640E-08,-1.82744732607E-09
6.32363236324E-07,+1.11221924448E-08,-1.54217070880E-09
6.32463246325E-07,-9.79894097305E-09,+4.43129285068E-09
6.32563256326E-07,+7.84869932658E-09,-6.75138551040E-09
6.32663266327E-07,-5.40287880295E-09,+8.46066050432E-09
6.32763276328E-07,+2.53697262781E-09,-9.46899232803E-09
6.32863286329E-07,+6.34402884201E-10,+9.60305221612E-09
6.32963296330E-07,-3.86040042500E-09,-8.65839062883E-09
6.33063306331E-07,+6.71740727173E-09,+6.52016313916E-09
6.33163316332E-07,-8.66989289774E-09,-3.29576351043E-09
6.33263326333E-07,+9.21980192839E-09,-6.10677400538E-10
6.33363336334E-07,-8.09067796783E-09,+4.53263013992E-09
6.33463346335E-07,+5.36933647194E-09,-7.69031041303E-09
6.33563356336E-07,-1.53801601322E-09,+9.40959298001E-09
6.33663366337E-07,-2.62931319596E-09,-9.33107093582E-09
6.33763376338E-07,+6.27808166412E-09,+7.52758150637E-09
6.33863386339E-07,-8.71797931648E-09,-4.48120018173E-09
6.33963396340E-07,+9.61179681721E-09,+9.25120912242E-10
6.34063406341E-07,-9.03930033745E-09,+2.39075068757E-09
