Stimulus(Hz),S11(dB)
4.10211544215E+09,-7.21766501757E+00
4.10220544205E+09,-7.27160408328E+00
4.10229544195E+09,-7.30151499098E+00
4.10238544185E+09,-7.23385767535E+00
4.10247544175E+09,-7.23488930387E+00
4.10256544165E+09,-7.30139241333E+00
4.10265544155E+09,-7.26934220925E+00
4.10274544145E+09,-7.21671513848E+00
4.10283544135E+09,-7.27295228632E+00
4.10292544125E+09,-7.29798698481E+00
4.10301544115E+09,-7.23016673398E+00
4.10310544105E+09,-7.23579392730E+00
4.10319544095E+09,-7.30080753162E+00
4.10328544085E+09,-7.26466304775E+00
4.10337544075E+09,-7.21523570291E+00
4.10346544065E+09,-7.27399147054E+00
4.10355544055E+09,-7.29530587681E+00
4.10364544045E+09,-7.22614582196E+00
4.10373544035E+09,-7.23648919369E+00
4.10382544025E+09,-7.30026864601E+00
4.10391544015E+09,-7.26081010215E+00
4.10400544005E+09,-7.21373958513E+00
4.10409543995E+09,-7.27493731586E+00
4.10418543985E+09,-7.29220276708E+00
4.10427543975E+09,-7.22297061676E+00
4.10436543965E+09,-7.23668502726E+00
4.10445543955E+09,-7.29920538474E+00
4.10454543945E+09,-7.25632908334E+00
4.10463543935E+09,-7.21261029521E+00
4.10472543925E+09,-7.27514985152E+00
4.10481543915E+09,-7.28899520784E+00
4.10490543905E+09,-7.22003290408E+00
4.10499543895E+09,-7.23726949108E+00
4.10508543885E+09,-7.29792460228E+00
4.10517543875E+09,-7.25243552302E+00
4.10526543865E+09,-7.21197114245E+00
4.10535543855E+09,-7.27584564180E+00
4.10544543845E+09,-7.28567505505E+00
4.10553543835E+09,-7.21703653416E+00
4.10562543825E+09,-7.23890021538E+00
4.10571543815E+09,-7.29653895111E+00
4.10580543805E+09,-7.24799069367E+00
4.10589543795E+09,-7.21185558978E+00
4.10598543785E+09,-7.27669958374E+00
4.10607543775E+09,-7.28185163895E+00
4.10616543765E+09,-7.21355620978E+00
4.10625543755E+09,-7.23952695942E+00
4.10634543745E+09,-7.29530785900E+00
4.10643543735E+09,-7.24336339809E+00
4.10652543725E+09,-7.21038055409E+00
4.10661543715E+09,-7.27731000571E+00
4.10670543705E+09,-7.27820595939E+00
4.10679543695E+09,-7.21023441287E+00
4.10688543685E+09,-7.24047853637E+00
4.10697543675E+09,-7.29325883827E+00
4.10706543665E+09,-7.23942884996E+00
4.10715543655E+09,-7.20984517636E+00
4.10724543645E+09,-7.27680554625E+00
4.10733543635E+09,-7.27405728301E+00
4.10742543625E+09,-7.20758100985E+00
4.10751543615E+09,-7.24091389447E+00
4.10760543605E+09,-7.29129092333E+00
4.10769543595E+09,-7.23420927324E+00
4.10778543585E+09,-7.20926596058E+00
4.10787543575E+09,-7.27737757312E+00
4.10796543565E+09,-7.26986012601E+00
4.10805543555E+09,-7.20461360882E+00
4.10814543545E+09,-7.24174298565E+00
4.10823543535E+09,-7.28893677600E+00
4.10832543525E+09,-7.23045594420E+00
4.10841543515E+09,-7.20885383607E+00
4.10850543505E+09,-7.27704813099E+00
4.10859543495E+09,-7.26640686688E+00
4.10868543485E+09,-7.20168148376E+00
4.10877543475E+09,-7.24235749475E+00
4.10886543465E+09,-7.28682012446E+00
4.10895543455E+09,-7.22602274704E+00
4.10904543445E+09,-7.20826966798E+00
4.10913543435E+09,-7.27697511425E+00
4.10922543425E+09,-7.26177549886E+00
4.10931543415E+09,-7.19938768227E+00
4.10940543405E+09,-7.24254876445E+00
4.10949543395E+09,-7.28404072990E+00
4.10958543385E+09,-7.22171321127E+00
4.10967543375E+09,-7.20820220179E+00
4.10976543365E+09,-7.27600710550E+00
4.10985543355E+09,-7.25753966105E+00
4.10994543345E+09,-7.19703988631E+00
4.11003543335E+09,-7.24319588182E+00
4.11012543325E+09,-7.28123427416E+00
4.11021543315E+09,-7.21725814764E+00
4.11030543305E+09,-7.20805863292E+00
4.11039543295E+09,-7.27541555578E+00
4.11048543285E+09,-7.25246030590E+00
4.11057543275E+09,-7.19449701276E+00
4.11066543265E+09,-7.24380068603E+00
4.11075543255E+09,-7.27788190947E+00
4.11084543245E+09,-7.21227765625E+00
4.11093543235E+09,-7.20772411037E+00
4.11102543225E+09,-7.27484692926E+00
4.11111543215E+09,-7.24809249816E+00
4.11120543205E+09,-7.19149738648E+00
4.11129543195E+09,-7.24406994885E+00
4.11138543185E+09,-7.27491958078E+00
4.11147543175E+09,-7.20828072617E+00
4.11156543165E+09,-7.20680830052E+00
4.11165543155E+09,-7.27361553609E+00
4.11174543145E+09,-7.24339202412E+00
4.11183543135E+09,-7.18949967413E+00
4.11192543125E+09,-7.24397240706E+00
4.11201543115E+09,-7.27124467365E+00
4.11210543105E+09,-7.20374265432E+00
4.11219543095E+09,-7.20696494695E+00
4.11228543085E+09,-7.27183230718E+00
4.11237543075E+09,-7.23834756108E+00
4.11246543065E+09,-7.18770337113E+00
4.11255543055E+09,-7.24396449108E+00
4.11264543045E+09,-7.26726520062E+00
4.11273543035E+09,-7.19959418365E+00
4.11282543025E+09,-7.20686927777E+00
4.11291543015E+09,-7.27042003629E+00
4.11300543005E+09,-7.23274029344E+00
4.11309542995E+09,-7.18507134613E+00
4.11318542985E+09,-7.24423857859E+00
4.11327542975E+09,-7.26304309287E+00
4.11336542965E+09,-7.19464670537E+00
4.11345542955E+09,-7.20669355716E+00
4.11354542945E+09,-7.26847413554E+00
4.11363542935E+09,-7.22813216612E+00
4.11372542925E+09,-7.18347623133E+00
4.11381542915E+09,-7.24391020487E+00
4.11390542905E+09,-7.25946295880E+00
4.11399542895E+09,-7.19053308845E+00
4.11408542885E+09,-7.20596839331E+00
4.11417542875E+09,-7.26668645600E+00
4.11426542865E+09,-7.22266780420E+00
4.11435542855E+09,-7.18077427988E+00
4.11444542845E+09,-7.24356240834E+00
4.11453542835E+09,-7.25481884475E+00
4.11462542825E+09,-7.18676578356E+00
4.11471542815E+09,-7.20583376211E+00
4.11480542805E+09,-7.26419909635E+00
4.11489542795E+09,-7.21776109672E+00
4.11498542785E+09,-7.17955597507E+00
4.11507542775E+09,-7.24293695285E+00
4.11516542765E+09,-7.25041678964E+00
4.11525542755E+09,-7.18206516134E+00
4.11534542745E+09,-7.20572427354E+00
4.11543542735E+09,-7.26207916135E+00
4.11552542725E+09,-7.21194456190E+00
4.11561542715E+09,-7.17703979344E+00
4.11570542705E+09,-7.24212324395E+00
4.11579542695E+09,-7.24538179012E+00
4.11588542685E+09,-7.17852856936E+00
4.11597542675E+09,-7.20515669144E+00
4.11606542665E+09,-7.25862483758E+00
4.11615542655E+09,-7.20681116633E+00
4.11624542645E+09,-7.17555893866E+00
4.11633542635E+09,-7.24125783165E+00
4.11642542625E+09,-7.24061927838E+00
4.11651542615E+09,-7.17421568414E+00
4.11660542605E+09,-7.20535367371E+00
4.11669542595E+09,-7.25598462012E+00
4.11678542585E+09,-7.20084033846E+00
4.11687542575E+09,-7.17404421326E+00
4.11696542565E+09,-7.24069115835E+00
4.11705542555E+09,-7.23556103595E+00
4.11714542545E+09,-7.16994839327E+00
4.11723542535E+09,-7.20487294927E+00
4.11732542525E+09,-7.25300692422E+00
4.11741542515E+09,-7.19572596735E+00
4.11750542505E+09,-7.17211117511E+00
4.11759542495E+09,-7.23953062240E+00
4.11768542485E+09,-7.23068505832E+00
4.11777542475E+09,-7.16622195110E+00
4.11786542465E+09,-7.20413890423E+00
4.11795542455E+09,-7.24976024374E+00
4.11804542445E+09,-7.19038938632E+00
4.11813542435E+09,-7.17058016609E+00
4.11822542425E+09,-7.23793177155E+00
4.11831542415E+09,-7.22501474746E+00
4.11840542405E+09,-7.16253097481E+00
4.11849542395E+09,-7.20343294110E+00
4.11858542385E+09,-7.24553093570E+00
4.11867542375E+09,-7.18438359775E+00
4.11876542365E+09,-7.16931515708E+00
4.11885542355E+09,-7.23689448580E+00
4.11894542345E+09,-7.21969603266E+00
4.11903542335E+09,-7.15870934627E+00
4.11912542325E+09,-7.20322686209E+00
4.11921542315E+09,-7.24212834461E+00
4.11930542305E+09,-7.17927431966E+00
4.11939542295E+09,-7.16771835417E+00
4.11948542285E+09,-7.23510008056E+00
4.11957542275E+09,-7.21437847695E+00
4.11966542265E+09,-7.15509696080E+00
4.11975542255E+09,-7.20236568179E+00
4.11984542245E+09,-7.23814110992E+00
4.11993542235E+09,-7.17411299778E+00
4.12002542225E+09,-7.16652084255E+00
4.12011542215E+09,-7.23302400100E+00
4.12020542205E+09,-7.20875978673E+00
4.12029542195E+09,-7.15214865280E+00
4.12038542185E+09,-7.20166283592E+00
4.12047542175E+09,-7.23393056583E+00
4.12056542165E+09,-7.16901923569E+00
4.12065542155E+09,-7.16553704622E+00
4.12074542145E+09,-7.23126974567E+00
4.12083542135E+09,-7.20281682915E+00
4.12092542125E+09,-7.14883809584E+00
4.12101542115E+09,-7.20149321886E+00
4.12110542105E+09,-7.22921731913E+00
4.12119542095E+09,-7.16295433082E+00
4.12128542085E+09,-7.16461574614E+00
4.12137542075E+09,-7.22870512356E+00
4.12146542065E+09,-7.19728829658E+00
4.12155542055E+09,-7.14573141528E+00
4.12164542045E+09,-7.20052044745E+00
4.12173542035E+09,-7.22539602032E+00
4.12182542025E+09,-7.15776976599E+00
4.12191542015E+09,-7.16322645895E+00
4.12200542005E+09,-7.22684403659E+00
4.12209541995E+09,-7.19119130734E+00
4.12218541985E+09,-7.14212948842E+00
4.12227541975E+09,-7.19969361846E+00
4.12236541965E+09,-7.22033851448E+00
4.12245541955E+09,-7.15315030224E+00
4.12254541945E+09,-7.16215844086E+00
4.12263541935E+09,-7.22400892814E+00
4.12272541925E+09,-7.18590427851E+00
4.12281541915E+09,-7.13961532618E+00
4.12290541905E+09,-7.19822523367E+00
4.12299541895E+09,-7.21576261619E+00
4.12308541885E+09,-7.14826292701E+00
4.12317541875E+09,-7.16102327242E+00
4.12326541865E+09,-7.22123902688E+00
4.12335541855E+09,-7.17969663224E+00
4.12344541845E+09,-7.13703560283E+00
4.12353541835E+09,-7.19760344943E+00
4.12362541825E+09,-7.21014544518E+00
4.12371541815E+09,-7.14313799023E+00
4.12380541805E+09,-7.16023353999E+00
4.12389541795E+09,-7.21845908382E+00
4.12398541785E+09,-7.17380803213E+00
4.12407541775E+09,-7.13434459726E+00
4.12416541765E+09,-7.19634344089E+00
4.12425541755E+09,-7.20536074215E+00
4.12434541745E+09,-7.13752256699E+00
4.12443541735E+09,-7.15903382815E+00
4.12452541725E+09,-7.21562239712E+00
4.12461541715E+09,-7.16762205147E+00
4.12470541705E+09,-7.13113478152E+00
4.12479541695E+09,-7.19537559742E+00
4.12488541685E+09,-7.20021898252E+00
4.12497541675E+09,-7.13323304141E+00
4.12506541665E+09,-7.15776564953E+00
4.12515541655E+09,-7.21231564257E+00
4.12524541645E+09,-7.16212931277E+00
4.12533541635E+09,-7.12906923594E+00
4.12542541625E+09,-7.19357211305E+00
4.12551541615E+09,-7.19509229188E+00
4.12560541605E+09,-7.12888829416E+00
4.12569541595E+09,-7.15699576636E+00
4.12578541585E+09,-7.20881466658E+00
4.12587541575E+09,-7.15568678383E+00
4.12596541565E+09,-7.12738491140E+00
4.12605541555E+09,-7.19237205657E+00
4.12614541545E+09,-7.18931465475E+00
4.12623541535E+09,-7.12442402129E+00
4.12632541525E+09,-7.15670191589E+00
4.12641541515E+09,-7.20502129182E+00
4.12650541505E+09,-7.14964108845E+00
4.12659541495E+09,-7.12499084312E+00
4.12668541485E+09,-7.19112670878E+00
4.12677541475E+09,-7.18415093382E+00
4.12686541465E+09,-7.11978033496E+00
4.12695541455E+09,-7.15558439151E+00
4.12704541445E+09,-7.20169438191E+00
4.12713541435E+09,-7.14416520797E+00
4.12722541425E+09,-7.12282654779E+00
4.12731541415E+09,-7.18909824318E+00
4.12740541405E+09,-7.17814450512E+00
4.12749541395E+09,-7.11520727059E+00
4.12758541385E+09,-7.15423907971E+00
4.12767541375E+09,-7.19746571704E+00
4.12776541365E+09,-7.13828241228E+00
4.12785541355E+09,-7.12067612782E+00
4.12794541345E+09,-7.18686999343E+00
4.12803541335E+09,-7.17254576702E+00
4.12812541325E+09,-7.11159291785E+00
4.12821541315E+09,-7.15277621656E+00
4.12830541305E+09,-7.19323238577E+00
4.12839541295E+09,-7.13244342318E+00
4.12848541285E+09,-7.11864851875E+00
4.12857541275E+09,-7.18461789533E+00
4.12866541265E+09,-7.16615112009E+00
4.12875541255E+09,-7.10734858886E+00
4.12884541245E+09,-7.15220707621E+00
4.12893541235E+09,-7.18849027235E+00
4.12902541225E+09,-7.12658241670E+00
4.12911541215E+09,-7.11716025614E+00
4.12920541205E+09,-7.18239000984E+00
4.12929541195E+09,-7.16040318356E+00
4.12938541185E+09,-7.10363390335E+00
4.12947541175E+09,-7.15092483097E+00
4.12956541165E+09,-7.18461057073E+00
4.12965541155E+09,-7.12025775613E+00
4.12974541145E+09,-7.11483959242E+00
4.12983541135E+09,-7.17994413547E+00
4.12992541125E+09,-7.15419331497E+00
4.13001541115E+09,-7.09902341767E+00
4.13010541105E+09,-7.14951889613E+00
4.13019541095E+09,-7.17924909331E+00
4.13028541085E+09,-7.11500881836E+00
4.13037541075E+09,-7.11316641473E+00
4.13046541065E+09,-7.17723348702E+00
4.13055541055E+09,-7.14847780472E+00
4.13064541045E+09,-7.09544415830E+00
4.13073541035E+09,-7.14758109289E+00
4.13082541025E+09,-7.17467233255E+00
4.13091541015E+09,-7.10902225396E+00
4.13100541005E+09,-7.11110072733E+00
4.13109540995E+09,-7.17427497597E+00
4.13118540985E+09,-7.14186227678E+00
4.13127540975E+09,-7.09193529938E+00
4.13136540965E+09,-7.14656271819E+00
4.13145540955E+09,-7.16910263357E+00
4.13154540945E+09,-7.10342146087E+00
4.13163540935E+09,-7.10966546276E+00
4.13172540925E+09,-7.17123574266E+00
4.13181540915E+09,-7.13541868987E+00
4.13190540905E+09,-7.08817845253E+00
4.13199540895E+09,-7.14514084185E+00
4.13208540885E+09,-7.16419699754E+00
4.13217540875E+09,-7.09709958585E+00
4.13226540865E+09,-7.10796549012E+00
4.13235540855E+09,-7.16846102071E+00
4.13244540845E+09,-7.12857360866E+00
4.13253540835E+09,-7.08425314353E+00
4.13262540825E+09,-7.14352355368E+00
4.13271540815E+09,-7.15868767897E+00
4.13280540805E+09,-7.09180183931E+00
4.13289540795E+09,-7.10578675630E+00
4.13298540785E+09,-7.16496141184E+00
4.13307540775E+09,-7.12271642111E+00
4.13316540765E+09,-7.08117934159E+00
4.13325540755E+09,-7.14148083174E+00
4.13334540745E+09,-7.15319182803E+00
4.13343540735E+09,-7.08659517083E+00
4.13352540725E+09,-7.10433862695E+00
4.13361540715E+09,-7.16112310996E+00
4.13370540705E+09,-7.11605416378E+00
4.13379540695E+09,-7.07844217907E+00
4.13388540685E+09,-7.13950524679E+00
4.13397540675E+09,-7.14716977644E+00
4.13406540665E+09,-7.08117701747E+00
4.13415540655E+09,-7.10297343834E+00
4.13424540645E+09,-7.15759646160E+00
4.13433540635E+09,-7.10946449339E+00
4.13442540625E+09,-7.07530103121E+00
4.13451540615E+09,-7.13806362504E+00
4.13460540605E+09,-7.14124662605E+00
4.13469540595E+09,-7.07600015519E+00
4.13478540585E+09,-7.10150305558E+00
4.13487540575E+09,-7.15381595728E+00
4.13496540565E+09,-7.10297167668E+00
4.13505540555E+09,-7.07222545896E+00
4.13514540545E+09,-7.13601221935E+00
4.13523540535E+09,-7.13540586726E+00
4.13532540525E+09,-7.07028573565E+00
4.13541540515E+09,-7.09973171463E+00
4.13550540505E+09,-7.14949897840E+00
4.13559540495E+09,-7.09659742600E+00
4.13568540485E+09,-7.06903580229E+00
4.13577540475E+09,-7.13354360990E+00
4.13586540465E+09,-7.12946307272E+00
4.13595540455E+09,-7.06561457971E+00
4.13604540445E+09,-7.09738908615E+00
4.13613540435E+09,-7.14544724540E+00
4.13622540425E+09,-7.09028065709E+00
4.13631540415E+09,-7.06643412672E+00
4.13640540405E+09,-7.13114103897E+00
4.13649540395E+09,-7.12317985305E+00
4.13658540385E+09,-7.06074649752E+00
4.13667540375E+09,-7.09636208809E+00
4.13676540365E+09,-7.14041822661E+00
4.13685540355E+09,-7.08402894681E+00
4.13694540345E+09,-7.06439543922E+00
4.13703540335E+09,-7.12884792900E+00
4.13712540325E+09,-7.11711832915E+00
4.13721540315E+09,-7.05616380889E+00
4.13730540305E+09,-7.09481035183E+00
4.13739540295E+09,-7.13622940399E+00
4.13748540285E+09,-7.07682759064E+00
4.13757540275E+09,-7.06120815894E+00
4.13766540265E+09,-7.12649241198E+00
4.13775540255E+09,-7.11051447327E+00
4.13784540245E+09,-7.05079888262E+00
4.13793540235E+09,-7.09357647071E+00
4.13802540225E+09,-7.13157324439E+00
4.13811540215E+09,-7.07121181698E+00
4.13820540205E+09,-7.05898805756E+00
4.13829540195E+09,-7.12370048186E+00
4.13838540185E+09,-7.10474622634E+00
4.13847540175E+09,-7.04633360835E+00
4.13856540165E+09,-7.09128484262E+00
4.13865540155E+09,-7.12673485834E+00
4.13874540145E+09,-7.06456333158E+00
4.13883540135E+09,-7.05637989639E+00
4.13892540125E+09,-7.12087524070E+00
4.13901540115E+09,-7.09811950282E+00
4.13910540105E+09,-7.04245814357E+00
4.13919540095E+09,-7.08988379583E+00
4.13928540085E+09,-7.12154604693E+00
4.13937540075E+09,-7.05876442425E+00
4.13946540065E+09,-7.05439189783E+00
4.13955540055E+09,-7.11784860277E+00
4.13964540045E+09,-7.09132575109E+00
4.13973540035E+09,-7.03808607323E+00
4.13982540025E+09,-7.08830375421E+00
4.13991540015E+09,-7.11646443090E+00
4.14000540005E+09,-7.05193947507E+00
4.14009539995E+09,-7.05223616160E+00
4.14018539985E+09,-7.11527923604E+00
4.14027539975E+09,-7.08476878848E+00
4.14036539965E+09,-7.03373568827E+00
4.14045539955E+09,-7.08659828372E+00
4.14054539945E+09,-7.11110621923E+00
4.14063539935E+09,-7.04597762307E+00
4.14072539925E+09,-7.04979941007E+00
4.14081539915E+09,-7.11166342080E+00
4.14090539905E+09,-7.07844712815E+00
4.14099539895E+09,-7.02965708930E+00
4.14108539885E+09,-7.08431031661E+00
4.14117539875E+09,-7.10569239522E+00
4.14126539865E+09,-7.04020708348E+00
4.14135539855E+09,-7.04745938159E+00
4.14144539845E+09,-7.10830793866E+00
4.14153539835E+09,-7.07170688405E+00
4.14162539825E+09,-7.02611495389E+00
4.14171539815E+09,-7.08207465184E+00
4.14180539805E+09,-7.09998089364E+00
4.14189539795E+09,-7.03433154251E+00
4.14198539785E+09,-7.04550444972E+00
4.14207539775E+09,-7.10422009759E+00
4.14216539765E+09,-7.06479331844E+00
4.14225539755E+09,-7.02236928684E+00
4.14234539745E+09,-7.08012371931E+00
4.14243539735E+09,-7.09399314640E+00
4.14252539725E+09,-7.02846861499E+00
4.14261539715E+09,-7.04347815286E+00
4.14270539705E+09,-7.10052256899E+00
4.14279539695E+09,-7.05777528150E+00
4.14288539685E+09,-7.01807298786E+00
4.14297539675E+09,-7.07813183910E+00
4.14306539665E+09,-7.08819953622E+00
4.14315539655E+09,-7.02220236720E+00
4.14324539645E+09,-7.04159685822E+00
4.14333539635E+09,-7.09660172960E+00
4.14342539625E+09,-7.05138092721E+00
4.14351539615E+09,-7.01448435871E+00
4.14360539605E+09,-7.07581729187E+00
4.14369539595E+09,-7.08226284786E+00
4.14378539585E+09,-7.01668318311E+00
4.14387539575E+09,-7.03874794622E+00
4.14396539565E+09,-7.09275153507E+00
4.14405539555E+09,-7.04454111003E+00
4.14414539545E+09,-7.01099397173E+00
4.14423539535E+09,-7.07316007697E+00
4.14432539525E+09,-7.07573681760E+00
4.14441539515E+09,-7.01129646029E+00
4.14450539505E+09,-7.03709589282E+00
4.14459539495E+09,-7.08788172112E+00
4.14468539485E+09,-7.03835799185E+00
4.14477539475E+09,-7.00827463984E+00
4.14486539465E+09,-7.07092251002E+00
4.14495539455E+09,-7.07004542674E+00
4.14504539445E+09,-7.00614478170E+00
4.14513539435E+09,-7.03543332979E+00
4.14522539425E+09,-7.08388364739E+00
4.14531539415E+09,-7.03090372721E+00
4.14540539405E+09,-7.00514529673E+00
4.14549539395E+09,-7.06882420097E+00
4.14558539385E+09,-7.06324519808E+00
4.14567539375E+09,-7.00057568055E+00
4.14576539365E+09,-7.03357700583E+00
4.14585539355E+09,-7.07945758242E+00
4.14594539345E+09,-7.02491818537E+00
4.14603539335E+09,-7.00186353557E+00
4.14612539325E+09,-7.06571153969E+00
4.14621539315E+09,-7.05738324760E+00
4.14630539305E+09,-6.99582054944E+00
4.14639539295E+09,-7.03149852117E+00
4.14648539285E+09,-7.07467155652E+00
4.14657539275E+09,-7.01790614986E+00
4.14666539265E+09,-6.99949014203E+00
4.14675539255E+09,-7.06336655117E+00
4.14684539245E+09,-7.05057682626E+00
4.14693539235E+09,-6.99134322061E+00
4.14702539225E+09,-7.03020148129E+00
4.14711539215E+09,-7.06969479605E+00
4.14720539205E+09,-7.01147658931E+00
4.14729539195E+09,-6.99661458405E+00
4.14738539185E+09,-7.06070598224E+00
4.14747539175E+09,-7.04415306493E+00
4.14756539165E+09,-6.98535061255E+00
4.14765539155E+09,-7.02798346244E+00
4.14774539145E+09,-7.06509808733E+00
4.14783539135E+09,-7.00467268593E+00
4.14792539125E+09,-6.99378299456E+00
4.14801539115E+09,-7.05801741627E+00
4.14810539105E+09,-7.03795543306E+00
4.14819539095E+09,-6.98102967713E+00
4.14828539085E+09,-7.02588244060E+00
4.14837539075E+09,-7.05994938919E+00
4.14846539065E+09,-6.99852209654E+00
4.14855539055E+09,-6.99097566649E+00
4.14864539045E+09,-7.05435110779E+00
4.14873539035E+09,-7.03117232570E+00
4.14882539025E+09,-6.97674793395E+00
4.14891539015E+09,-7.02386600781E+00
4.14900539005E+09,-7.05477542314E+00
4.14909538995E+09,-6.99235714892E+00
4.14918538985E+09,-6.98895827952E+00
4.14927538975E+09,-7.05117848632E+00
4.14936538965E+09,-7.02460241310E+00
4.14945538955E+09,-6.97241705136E+00
4.14954538945E+09,-7.02226576651E+00
4.14963538935E+09,-7.04907456929E+00
4.14972538925E+09,-6.98549702308E+00
4.14981538915E+09,-6.98652495490E+00
4.14990538905E+09,-7.04808738200E+00
4.14999538895E+09,-7.01770289537E+00
4.15008538885E+09,-6.96798992966E+00
4.15017538875E+09,-7.02039033005E+00
4.15026538865E+09,-7.04394124268E+00
4.15035538855E+09,-6.97943590506E+00
4.15044538845E+09,-6.98392597989E+00
4.15053538835E+09,-7.04470930489E+00
4.15062538825E+09,-7.01099371328E+00
4.15071538815E+09,-6.96351279310E+00
4.15080538805E+09,-7.01820338505E+00
4.15089538795E+09,-7.03822358595E+00
4.15098538785E+09,-6.97360898889E+00
4.15107538775E+09,-6.98146001549E+00
4.15116538765E+09,-7.04091104340E+00
4.15125538755E+09,-7.00457956823E+00
4.15134538745E+09,-6.96005342024E+00
4.15143538735E+09,-7.01562478692E+00
4.15152538725E+09,-7.03266860279E+00
4.15161538715E+09,-6.96790299974E+00
4.15170538705E+09,-6.97944863090E+00
4.15179538695E+09,-7.03732682621E+00
4.15188538685E+09,-6.99755458498E+00
4.15197538675E+09,-6.95627695072E+00
4.15206538665E+09,-7.01385157650E+00
4.15215538655E+09,-7.02635955350E+00
4.15224538645E+09,-6.96205709078E+00
4.15233538635E+09,-6.97780485558E+00
4.15242538625E+09,-7.03341528520E+00
4.15251538615E+09,-6.99093986891E+00
4.15260538605E+09,-6.95257590960E+00
4.15269538595E+09,-7.01148036482E+00
4.15278538585E+09,-7.02101727906E+00
4.15287538575E+09,-6.95586382520E+00
4.15296538565E+09,-6.97531566187E+00
4.15305538555E+09,-7.02969220102E+00
4.15314538545E+09,-6.98432017939E+00
4.15323538535E+09,-6.94894604267E+00
4.15332538525E+09,-7.00945267944E+00
4.15341538515E+09,-7.01454571683E+00
4.15350538505E+09,-6.95068078132E+00
4.15359538495E+09,-6.97337464684E+00
4.15368538485E+09,-7.02546662713E+00
4.15377538475E+09,-6.97814193749E+00
4.15386538465E+09,-6.94559732883E+00
4.15395538455E+09,-7.00665689095E+00
4.15404538445E+09,-7.00890599178E+00
4.15413538435E+09,-6.94507988040E+00
4.15422538425E+09,-6.97112991645E+00
4.15431538415E+09,-7.02094560323E+00
4.15440538405E+09,-6.97111181721E+00
4.15449538395E+09,-6.94258474752E+00
4.15458538385E+09,-7.00430509595E+00
4.15467538375E+09,-7.00226526411E+00
4.15476538365E+09,-6.93962562974E+00
4.15485538355E+09,-6.96955162239E+00
4.15494538345E+09,-7.01675049260E+00
4.15503538335E+09,-6.96477317207E+00
4.15512538325E+09,-6.93879353339E+00
4.15521538315E+09,-7.00183611085E+00
4.15530538305E+09,-6.99658733067E+00
4.15539538295E+09,-6.93448532724E+00
4.15548538285E+09,-6.96702427090E+00
4.15557538275E+09,-7.01237269683E+00
4.15566538265E+09,-6.95786544957E+00
4.15575538255E+09,-6.93609514963E+00
4.15584538245E+09,-6.99904515036E+00
4.15593538235E+09,-6.99032933333E+00
4.15602538225E+09,-6.92958924188E+00
4.15611538215E+09,-6.96518558954E+00
4.15620538205E+09,-7.00739811554E+00
4.15629538195E+09,-6.95168698949E+00
4.15638538185E+09,-6.93347815498E+00
4.15647538175E+09,-6.99611158612E+00
4.15656538165E+09,-6.98359427334E+00
4.15665538155E+09,-6.92477825568E+00
4.15674538145E+09,-6.96358991496E+00
4.15683538135E+09,-7.00273166053E+00
4.15692538125E+09,-6.94464906949E+00
4.15701538115E+09,-6.93061613294E+00
4.15710538105E+09,-6.99377173043E+00
4.15719538095E+09,-6.97739773436E+00
4.15728538085E+09,-6.91952507943E+00
4.15737538075E+09,-6.96164967204E+00
4.15746538065E+09,-6.99780359084E+00
4.15755538055E+09,-6.93853804123E+00
4.15764538045E+09,-6.92764180505E+00
4.15773538035E+09,-6.99062872753E+00
4.15782538025E+09,-6.97088124312E+00
4.15791538015E+09,-6.91492207961E+00
4.15800538005E+09,-6.95898790191E+00
4.15809537995E+09,-6.99293253991E+00
4.15818537985E+09,-6.93240044943E+00
4.15827537975E+09,-6.92467693041E+00
4.15836537965E+09,-6.98739227135E+00
4.15845537955E+09,-6.96430637048E+00
4.15854537945E+09,-6.91049253196E+00
4.15863537935E+09,-6.95703271889E+00
4.15872537925E+09,-6.98726964770E+00
4.15881537915E+09,-6.92612577735E+00
4.15890537905E+09,-6.92254429860E+00
4.15899537895E+09,-6.98382982270E+00
4.15908537885E+09,-6.95776054544E+00
4.15917537875E+09,-6.90652354209E+00
4.15926537865E+09,-6.95514570365E+00
4.15935537855E+09,-6.98216072374E+00
4.15944537845E+09,-6.91937684721E+00
4.15953537835E+09,-6.91983995181E+00
4.15962537825E+09,-6.98108691583E+00
4.15971537815E+09,-6.95071421842E+00
4.15980537805E+09,-6.90154762244E+00
4.15989537795E+09,-6.95288594397E+00
4.15998537785E+09,-6.97679381629E+00
4.16007537775E+09,-6.91386013004E+00
4.16016537765E+09,-6.91744712317E+00
4.16025537755E+09,-6.97720218591E+00
4.16034537745E+09,-6.94497535709E+00
4.16043537735E+09,-6.89793992859E+00
4.16052537725E+09,-6.95058335560E+00
4.16061537715E+09,-6.97136745107E+00
4.16070537705E+09,-6.90779080885E+00
4.16079537695E+09,-6.91506648576E+00
4.16088537685E+09,-6.97377186964E+00
4.16097537675E+09,-6.93769132592E+00
4.16106537665E+09,-6.89402726469E+00
4.16115537655E+09,-6.94877683854E+00
4.16124537645E+09,-6.96533995875E+00
4.16133537635E+09,-6.90173811483E+00
4.16142537625E+09,-6.91290849930E+00
4.16151537615E+09,-6.96996699505E+00
4.16160537605E+09,-6.93122578774E+00
4.16169537595E+09,-6.88985842236E+00
4.16178537585E+09,-6.94657490213E+00
4.16187537575E+09,-6.95987533693E+00
