Stimulus(s),S21(dB)
7.35273527353E-07,-1.60935323124E+02
7.35373537354E-07,-1.60526302792E+02
7.35473547355E-07,-1.60176378738E+02
7.35573557356E-07,-1.59861228326E+02
7.35673567357E-07,-1.59558177001E+02
7.35773577358E-07,-1.59249697930E+02
7.35873587359E-07,-1.58925940204E+02
7.35973597360E-07,-1.58585971474E+02
7.36073607361E-07,-1.58237549658E+02
7.36173617362E-07,-1.57895605334E+02
7.36273627363E-07,-1.57579952803E+02
7.36373637364E-07,-1.57312855229E+02
7.36473647365E-07,-1.57116928353E+02
7.36573657366E-07,-1.57013595364E+02
7.36673667367E-07,-1.57022034308E+02
7.36773677368E-07,-1.57158347754E+02
7.36873687369E-07,-1.57434507366E+02
7.36973697370E-07,-1.57856408130E+02
7.37073707371E-07,-1.58420041910E+02
7.37173717372E-07,-1.59104473523E+02
7.37273727373E-07,-1.59860786283E+02
7.37373737374E-07,-1.60600093799E+02
7.37473747375E-07,-1.61194808825E+02
7.37573757376E-07,-1.61517479320E+02
7.37673767377E-07,-1.61513177237E+02
7.37773777378E-07,-1.61236418949E+02
7.37873787379E-07,-1.60805034873E+02
7.37973797380E-07,-1.60328292762E+02
7.38073807381E-07,-1.59872905867E+02
7.38173817382E-07,-1.59465148073E+02
7.38273827383E-07,-1.59105271108E+02
7.38373837384E-07,-1.58781655377E+02
7.38473847385E-07,-1.58481593092E+02
7.38573857386E-07,-1.58198136252E+02
7.38673867387E-07,-1.57932701698E+02
7.38773877388E-07,-1.57693818920E+02
7.38873887389E-07,-1.57493483825E+02
7.38973897390E-07,-1.57343010925E+02
7.39073907391E-07,-1.57249742558E+02
7.39173917392E-07,-1.57215081078E+02
7.39273927393E-07,-1.57233709217E+02
7.39373937394E-07,-1.57293718995E+02
7.39473947395E-07,-1.57377500356E+02
7.39573957396E-07,-1.57463412952E+02
7.39673967397E-07,-1.57528312986E+02
7.39773977398E-07,-1.57550848803E+02
7.39873987399E-07,-1.57515094456E+02
7.39973997400E-07,-1.57413723015E+02
7.40074007401E-07,-1.57249802776E+02
7.40174017402E-07,-1.57036629171E+02
7.40274027403E-07,-1.56795689309E+02
7.40374037404E-07,-1.56553508141E+02
7.40474047405E-07,-1.56338369442E+02
7.40574057406E-07,-1.56177681579E+02
7.40674067407E-07,-1.56096308192E+02
7.40774077408E-07,-1.56115788322E+02
7.40874087409E-07,-1.56254156589E+02
7.40974097410E-07,-1.56526013228E+02
7.41074107411E-07,-1.56942493331E+02
7.41174117412E-07,-1.57510753610E+02
7.41274127413E-07,-1.58232461247E+02
7.41374137414E-07,-1.59100483961E+02
7.41474147415E-07,-1.60092600859E+02
7.41574157416E-07,-1.61161127521E+02
7.41674167417E-07,-1.62219925442E+02
7.41774177418E-07,-1.63139377008E+02
7.41874187419E-07,-1.63773210929E+02
7.41974197420E-07,-1.64027712340E+02
7.42074207421E-07,-1.63919423747E+02
7.42174217422E-07,-1.63552093540E+02
7.42274227423E-07,-1.63044742048E+02
7.42374237424E-07,-1.62486496013E+02
7.42474247425E-07,-1.61931525962E+02
7.42574257426E-07,-1.61409584418E+02
7.42674267427E-07,-1.60935603760E+02
7.42774277428E-07,-1.60514748017E+02
7.42874287429E-07,-1.60144435474E+02
7.42974297430E-07,-1.59815499435E+02
7.43074307431E-07,-1.59514046082E+02
7.43174317432E-07,-1.59224737608E+02
7.43274327433E-07,-1.58935235534E+02
7.43374337434E-07,-1.58640494918E+02
7.43474347435E-07,-1.58345120435E+02
7.43574357436E-07,-1.58062702913E+02
7.43674367437E-07,-1.57812602759E+02
7.43774377438E-07,-1.57615796262E+02
7.43874387439E-07,-1.57491364629E+02
7.43974397440E-07,-1.57454369932E+02
7.44074407441E-07,-1.57515060065E+02
7.44174417442E-07,-1.57678988756E+02
7.44274427443E-07,-1.57947647119E+02
7.44374437444E-07,-1.58319347695E+02
7.44474447445E-07,-1.58790214673E+02
7.44574457446E-07,-1.59355144994E+02
7.44674467447E-07,-1.60008509851E+02
7.44774477448E-07,-1.60744209584E+02
7.44874487449E-07,-1.61554576732E+02
7.44974497450E-07,-1.62427708589E+02
7.45074507451E-07,-1.63343378129E+02
7.45174517452E-07,-1.64269139242E+02
7.45274527453E-07,-1.65160768152E+02
7.45374537454E-07,-1.65972940507E+02
7.45474547455E-07,-1.66681599561E+02
7.45574557456E-07,-1.67306465824E+02
7.45674567457E-07,-1.67914875247E+02
7.45774577458E-07,-1.68602565260E+02
7.45874587459E-07,-1.69464830463E+02
7.45974597460E-07,-1.70563938868E+02
7.46074607461E-07,-1.71867769053E+02
7.46174617462E-07,-1.73108190828E+02
7.46274627463E-07,-1.73668386018E+02
7.46374637464E-07,-1.73107591189E+02
7.46474647465E-07,-1.71851868514E+02
7.46574657466E-07,-1.70557711234E+02
7.46674667467E-07,-1.69542275606E+02
7.46774677468E-07,-1.68877844357E+02
7.46874687469E-07,-1.68527638574E+02
7.46974697470E-07,-1.68383809476E+02
7.47074707471E-07,-1.68262664368E+02
7.47174717472E-07,-1.67932012495E+02
7.47274727473E-07,-1.67234996503E+02
7.47374737474E-07,-1.66216556561E+02
7.47474747475E-07,-1.65069159045E+02
7.47574757476E-07,-1.63981902191E+02
7.47674767477E-07,-1.63072223496E+02
7.47774777478E-07,-1.62396309124E+02
7.47874787479E-07,-1.61975365904E+02
7.47974797480E-07,-1.61813295474E+02
7.48074807481E-07,-1.61904729738E+02
7.48174817482E-07,-1.62236300096E+02
7.48274827483E-07,-1.62782610543E+02
7.48374837484E-07,-1.63497196561E+02
7.48474847485E-07,-1.64300401541E+02
7.48574857486E-07,-1.65074254805E+02
7.48674867487E-07,-1.65687112682E+02
7.48774877488E-07,-1.66059529449E+02
7.48874887489E-07,-1.66221933588E+02
7.48974897490E-07,-1.66295101871E+02
7.49074907491E-07,-1.66419444799E+02
7.49174917492E-07,-1.66708324387E+02
7.49274927493E-07,-1.67243449863E+02
7.49374937494E-07,-1.68091054536E+02
7.49474947495E-07,-1.69324709141E+02
7.49574957496E-07,-1.71057542048E+02
7.49674967497E-07,-1.73507896350E+02
7.49774977498E-07,-1.77197552163E+02
7.49874987499E-07,-1.83965432765E+02
7.49974997500E-07,-1.99426933002E+02
7.50075007501E-07,-1.81791177459E+02
7.50175017502E-07,-1.76695402265E+02
7.50275027503E-07,-1.73872958475E+02
7.50375037504E-07,-1.72161081777E+02
7.50475047505E-07,-1.71207361116E+02
7.50575057506E-07,-1.70894331995E+02
7.50675067507E-07,-1.71206576389E+02
7.50775077508E-07,-1.72156270702E+02
7.50875087509E-07,-1.73549960813E+02
7.50975097510E-07,-1.74159619702E+02
7.51075107511E-07,-1.72214745544E+02
7.51175117512E-07,-1.68984467161E+02
7.51275127513E-07,-1.66006236862E+02
7.51375137514E-07,-1.63572449232E+02
7.51475147515E-07,-1.61632360174E+02
7.51575157516E-07,-1.60104143580E+02
7.51675167517E-07,-1.58922555468E+02
7.51775177518E-07,-1.58039617433E+02
7.51875187519E-07,-1.57419481117E+02
7.51975197520E-07,-1.57033745596E+02
7.52075207521E-07,-1.56857640389E+02
7.52175217522E-07,-1.56866649915E+02
7.52275227523E-07,-1.57033222562E+02
7.52375237524E-07,-1.57323567362E+02
7.52475247525E-07,-1.57695245118E+02
7.52575257526E-07,-1.58097319348E+02
7.52675267527E-07,-1.58475549437E+02
7.52775277528E-07,-1.58783620735E+02
7.52875287529E-07,-1.58996487287E+02
7.52975297530E-07,-1.59117325746E+02
7.53075307531E-07,-1.59172546394E+02
7.53175317532E-07,-1.59198629216E+02
7.53275327533E-07,-1.59229549568E+02
7.53375337534E-07,-1.59290119872E+02
7.53475347535E-07,-1.59395081233E+02
7.53575357536E-07,-1.59551365848E+02
7.53675367537E-07,-1.59761176542E+02
7.53775377538E-07,-1.60024451989E+02
7.53875387539E-07,-1.60340034439E+02
7.53975397540E-07,-1.60705396941E+02
7.54075407541E-07,-1.61115238210E+02
7.54175417542E-07,-1.61559650803E+02
7.54275427543E-07,-1.62022888888E+02
7.54375437544E-07,-1.62483896530E+02
7.54475447545E-07,-1.62919384176E+02
7.54575457546E-07,-1.63308956301E+02
7.54675467547E-07,-1.63639891597E+02
7.54775477548E-07,-1.63908321245E+02
7.54875487549E-07,-1.64115434264E+02
7.54975497550E-07,-1.64261067980E+02
7.55075507551E-07,-1.64339497660E+02
7.55175517552E-07,-1.64341372924E+02
7.55275527553E-07,-1.64261779572E+02
7.55375537554E-07,-1.64109317340E+02
7.55475547555E-07,-1.63909005470E+02
7.55575557556E-07,-1.63695876367E+02
7.55675567557E-07,-1.63502632702E+02
7.55775577558E-07,-1.63347002770E+02
7.55875587559E-07,-1.63222173502E+02
7.55975597560E-07,-1.63092217262E+02
7.56075607561E-07,-1.62896689574E+02
7.56175617562E-07,-1.62570452348E+02
7.56275627563E-07,-1.62076172219E+02
7.56375637564E-07,-1.61428417164E+02
7.56475647565E-07,-1.60687548838E+02
7.56575657566E-07,-1.59930601684E+02
7.56675667567E-07,-1.59224867681E+02
7.56775677568E-07,-1.58617006329E+02
7.56875687569E-07,-1.58133707802E+02
7.56975697570E-07,-1.57786383313E+02
7.57075707571E-07,-1.57575647417E+02
7.57175717572E-07,-1.57494360709E+02
7.57275727573E-07,-1.57529320029E+02
7.57375737574E-07,-1.57662031413E+02
7.57475747575E-07,-1.57869019540E+02
7.57575757576E-07,-1.58122097756E+02
7.57675767577E-07,-1.58389031885E+02
7.57775777578E-07,-1.58635084044E+02
7.57875787579E-07,-1.58825939965E+02
7.57975797580E-07,-1.58932274885E+02
7.58075807581E-07,-1.58935397160E+02
7.58175817582E-07,-1.58832146977E+02
7.58275827583E-07,-1.58636573014E+02
7.58375837584E-07,-1.58377069678E+02
7.58475847585E-07,-1.58090129048E+02
7.58575857586E-07,-1.57813479231E+02
7.58675867587E-07,-1.57580924009E+02
7.58775877588E-07,-1.57419613341E+02
7.58875887589E-07,-1.57349236338E+02
7.58975897590E-07,-1.57382237364E+02
7.59075907591E-07,-1.57524307189E+02
7.59175917592E-07,-1.57774693325E+02
7.59275927593E-07,-1.58126112192E+02
7.59375937594E-07,-1.58564208323E+02
7.59475947595E-07,-1.59066650790E+02
7.59575957596E-07,-1.59602183863E+02
7.59675967597E-07,-1.60130379649E+02
7.59775977598E-07,-1.60603508989E+02
7.59875987599E-07,-1.60972433784E+02
7.59975997600E-07,-1.61197449216E+02
7.60076007601E-07,-1.61261362810E+02
7.60176017602E-07,-1.61177866856E+02
7.60276027603E-07,-1.60989213500E+02
7.60376037604E-07,-1.60754620216E+02
7.60476047605E-07,-1.60536885962E+02
7.60576057606E-07,-1.60393442298E+02
7.60676067607E-07,-1.60373127984E+02
7.60776077608E-07,-1.60516853209E+02
7.60876087609E-07,-1.60859907607E+02
7.60976097610E-07,-1.61434262669E+02
7.61076107611E-07,-1.62269349703E+02
7.61176117612E-07,-1.63388297702E+02
7.61276127613E-07,-1.64791155465E+02
7.61376137614E-07,-1.66402802776E+02
7.61476147615E-07,-1.67953179165E+02
7.61576157616E-07,-1.68891301169E+02
7.61676167617E-07,-1.68799475158E+02
7.61776177618E-07,-1.67979424485E+02
7.61876187619E-07,-1.66999889624E+02
7.61976197620E-07,-1.66164937989E+02
7.62076207621E-07,-1.65546122982E+02
7.62176217622E-07,-1.65110481119E+02
7.62276227623E-07,-1.64785104675E+02
7.62376237624E-07,-1.64489844852E+02
7.62476247625E-07,-1.64164275694E+02
7.62576257626E-07,-1.63788558022E+02
7.62676267627E-07,-1.63385908221E+02
7.62776277628E-07,-1.63005195039E+02
7.62876287629E-07,-1.62697977020E+02
7.62976297630E-07,-1.62503207960E+02
7.63076307631E-07,-1.62441496079E+02
7.63176317632E-07,-1.62514475397E+02
7.63276327633E-07,-1.62705388334E+02
7.63376337634E-07,-1.62979876352E+02
7.63476347635E-07,-1.63288743356E+02
7.63576357636E-07,-1.63575978370E+02
7.63676367637E-07,-1.63793419944E+02
7.63776377638E-07,-1.63916819901E+02
7.63876387639E-07,-1.63952525447E+02
7.63976397640E-07,-1.63929155040E+02
7.64076407641E-07,-1.63880932393E+02
7.64176417642E-07,-1.63833967581E+02
7.64276427643E-07,-1.63800982243E+02
7.64376437644E-07,-1.63783298807E+02
7.64476447645E-07,-1.63776395443E+02
7.64576457646E-07,-1.63775382810E+02
7.64676467647E-07,-1.63777634122E+02
7.64776477648E-07,-1.63781399652E+02
7.64876487649E-07,-1.63781421013E+02
7.64976497650E-07,-1.63764454447E+02
7.65076507651E-07,-1.63708442458E+02
7.65176517652E-07,-1.63588271073E+02
7.65276527653E-07,-1.63387640741E+02
7.65376537654E-07,-1.63111101360E+02
7.65476547655E-07,-1.62787920307E+02
7.65576557656E-07,-1.62465013205E+02
7.65676567657E-07,-1.62194580442E+02
7.65776577658E-07,-1.62024042937E+02
7.65876587659E-07,-1.61991429512E+02
7.65976597660E-07,-1.62125070885E+02
7.66076607661E-07,-1.62445259078E+02
7.66176617662E-07,-1.62966197998E+02
7.66276627663E-07,-1.63697504015E+02
7.66376637664E-07,-1.64645186408E+02
7.66476647665E-07,-1.65812594206E+02
7.66576657666E-07,-1.67202619004E+02
7.66676667667E-07,-1.68823855950E+02
7.66776677668E-07,-1.70705643753E+02
7.66876687669E-07,-1.72930292559E+02
7.66976697670E-07,-1.75699541242E+02
7.67076707671E-07,-1.79485090306E+02
7.67176717672E-07,-1.85220060499E+02
7.67276727673E-07,-1.87295117851E+02
7.67376737674E-07,-1.81187196519E+02
7.67476747675E-07,-1.77122421079E+02
7.67576757676E-07,-1.74512975948E+02
7.67676767677E-07,-1.72774335142E+02
7.67776777678E-07,-1.71632656812E+02
7.67876787679E-07,-1.70930864590E+02
7.67976797680E-07,-1.70549137625E+02
7.68076807681E-07,-1.70367523089E+02
7.68176817682E-07,-1.70253059369E+02
7.68276827683E-07,-1.70078363948E+02
7.68376837684E-07,-1.69769774721E+02
7.68476847685E-07,-1.69342532738E+02
7.68576857686E-07,-1.68877582912E+02
7.68676867687E-07,-1.68460475396E+02
7.68776877688E-07,-1.68131847302E+02
7.68876887689E-07,-1.67862673625E+02
7.68976897690E-07,-1.67548972541E+02
7.69076907691E-07,-1.67042658302E+02
7.69176917692E-07,-1.66239512365E+02
7.69276927693E-07,-1.65165482465E+02
7.69376937694E-07,-1.63956999272E+02
7.69476947695E-07,-1.62766809870E+02
7.69576957696E-07,-1.61704191610E+02
7.69676967697E-07,-1.60830192462E+02
7.69776977698E-07,-1.60173559733E+02
7.69876987699E-07,-1.59745506828E+02
7.69976997700E-07,-1.59548702727E+02
7.70077007701E-07,-1.59581633598E+02
7.70177017702E-07,-1.59839816649E+02
7.70277027703E-07,-1.60314439050E+02
7.70377037704E-07,-1.60987989209E+02
7.70477047705E-07,-1.61825629730E+02
7.70577057706E-07,-1.62761471474E+02
7.70677067707E-07,-1.63684196743E+02
7.70777077708E-07,-1.64441565098E+02
7.70877087709E-07,-1.64894094125E+02
7.70977097710E-07,-1.65001654527E+02
7.71077107711E-07,-1.64848561014E+02
7.71177117712E-07,-1.64572926965E+02
7.71277127713E-07,-1.64289670743E+02
7.71377137714E-07,-1.64066167792E+02
7.71477147715E-07,-1.63932021979E+02
7.71577157716E-07,-1.63895023999E+02
7.71677167717E-07,-1.63952705720E+02
7.71777177718E-07,-1.64098585781E+02
7.71877187719E-07,-1.64324620341E+02
7.71977197720E-07,-1.64621630278E+02
7.72077207721E-07,-1.64979513307E+02
7.72177217722E-07,-1.65389010451E+02
7.72277227723E-07,-1.65846246362E+02
7.72377237724E-07,-1.66359810417E+02
7.72477247725E-07,-1.66958220978E+02
7.72577257726E-07,-1.67694755966E+02
7.72677267727E-07,-1.68647484910E+02
7.72777277728E-07,-1.69910400471E+02
7.72877287729E-07,-1.71548094207E+02
7.72977297730E-07,-1.73376155667E+02
7.73077307731E-07,-1.74323614029E+02
7.73177317732E-07,-1.73041946183E+02
7.73277327733E-07,-1.70554762277E+02
7.73377337734E-07,-1.68200831069E+02
7.73477347735E-07,-1.66326595454E+02
7.73577357736E-07,-1.64936037606E+02
7.73677367737E-07,-1.63983807012E+02
7.73777377738E-07,-1.63435146935E+02
7.73877387739E-07,-1.63274936812E+02
7.73977397740E-07,-1.63509482072E+02
7.74077407741E-07,-1.64170935266E+02
7.74177417742E-07,-1.65329687445E+02
7.74277427743E-07,-1.67126015007E+02
7.74377437744E-07,-1.69859507789E+02
7.74477447745E-07,-1.74320522100E+02
7.74577457746E-07,-1.84089255289E+02
7.74677467747E-07,-1.83097796270E+02
7.74777477748E-07,-1.74794772658E+02
7.74877487749E-07,-1.71158420628E+02
7.74977497750E-07,-1.69155899171E+02
7.75077507751E-07,-1.68070468418E+02
7.75177517752E-07,-1.67624112863E+02
7.75277527753E-07,-1.67682867339E+02
7.75377537754E-07,-1.68171975513E+02
7.75477547755E-07,-1.69040481093E+02
7.75577557756E-07,-1.70239293454E+02
7.75677567757E-07,-1.71702250615E+02
7.75777577758E-07,-1.73331587399E+02
7.75877587759E-07,-1.74998606980E+02
7.75977597760E-07,-1.76548562451E+02
7.76077607761E-07,-1.77703297494E+02
7.76177617762E-07,-1.77830172858E+02
7.76277627763E-07,-1.76392702572E+02
7.76377637764E-07,-1.73952349972E+02
7.76477647765E-07,-1.71377929967E+02
7.76577657766E-07,-1.69059015026E+02
7.76677667767E-07,-1.67081016563E+02
7.76777677768E-07,-1.65430056273E+02
7.76877687769E-07,-1.64068230655E+02
7.76977697770E-07,-1.62955180634E+02
7.77077707771E-07,-1.62053363489E+02
7.77177717772E-07,-1.61328797443E+02
7.77277727773E-07,-1.60750751434E+02
7.77377737774E-07,-1.60291385732E+02
7.77477747775E-07,-1.59925593936E+02
7.77577757776E-07,-1.59631062211E+02
7.77677767777E-07,-1.59388512135E+02
7.77777777778E-07,-1.59182119534E+02
7.77877787779E-07,-1.59000130575E+02
7.77977797780E-07,-1.58835658796E+02
7.78077807781E-07,-1.58687518386E+02
7.78177817782E-07,-1.58560801105E+02
7.78277827783E-07,-1.58466875564E+02
7.78377837784E-07,-1.58422661320E+02
7.78477847785E-07,-1.58449326503E+02
7.78577857786E-07,-1.58570784150E+02
7.78677867787E-07,-1.58812380709E+02
7.78777877788E-07,-1.59199990645E+02
7.78877887789E-07,-1.59759440139E+02
7.78977897790E-07,-1.60515790587E+02
7.79077907791E-07,-1.61491304455E+02
7.79177917792E-07,-1.62699247851E+02
7.79277927793E-07,-1.64126719574E+02
7.79377937794E-07,-1.65692843928E+02
7.79477947795E-07,-1.67173921849E+02
7.79577957796E-07,-1.68178107584E+02
7.79677967797E-07,-1.68403681797E+02
7.79777977798E-07,-1.67990734728E+02
7.79877987799E-07,-1.67322375727E+02
7.79977997800E-07,-1.66654907919E+02
7.80078007801E-07,-1.66062822590E+02
7.80178017802E-07,-1.65519830557E+02
7.80278027803E-07,-1.64969986436E+02
7.80378037804E-07,-1.64375447464E+02
7.80478047805E-07,-1.63739892874E+02
7.80578057806E-07,-1.63103682064E+02
7.80678067807E-07,-1.62521569898E+02
7.80778077808E-07,-1.62041778585E+02
7.80878087809E-07,-1.61695270567E+02
7.80978097810E-07,-1.61492615973E+02
7.81078107811E-07,-1.61422948223E+02
7.81178117812E-07,-1.61451877062E+02
7.81278127813E-07,-1.61519134880E+02
7.81378137814E-07,-1.61541615128E+02
7.81478147815E-07,-1.61430787614E+02
7.81578157816E-07,-1.61125835084E+02
7.81678167817E-07,-1.60622345309E+02
7.81778177818E-07,-1.59969689860E+02
7.81878187819E-07,-1.59240359565E+02
7.81978197820E-07,-1.58499921880E+02
7.82078207821E-07,-1.57794324258E+02
7.82178217822E-07,-1.57150952585E+02
7.82278227823E-07,-1.56584644515E+02
7.82378237824E-07,-1.56103477228E+02
7.82478247825E-07,-1.55712731627E+02
7.82578257826E-07,-1.55417060402E+02
7.82678267827E-07,-1.55221346272E+02
7.82778277828E-07,-1.55130755501E+02
7.82878287829E-07,-1.55150379586E+02
7.82978297830E-07,-1.55284719701E+02
7.83078307831E-07,-1.55537143915E+02
7.83178317832E-07,-1.55909354640E+02
7.83278327833E-07,-1.56400846800E+02
7.83378337834E-07,-1.57008309446E+02
7.83478347835E-07,-1.57724913771E+02
7.83578357836E-07,-1.58539428869E+02
7.83678367837E-07,-1.59435114943E+02
7.83778377838E-07,-1.60388400335E+02
7.83878387839E-07,-1.61367576947E+02
7.83978397840E-07,-1.62332378004E+02
7.84078407841E-07,-1.63236439624E+02
7.84178417842E-07,-1.64035461053E+02
7.84278427843E-07,-1.64701862622E+02
7.84378437844E-07,-1.65240301670E+02
7.84478447845E-07,-1.65693032124E+02
7.84578457846E-07,-1.66128843730E+02
7.84678467847E-07,-1.66619792222E+02
7.84778477848E-07,-1.67210080780E+02
7.84878487849E-07,-1.67867537090E+02
7.84978497850E-07,-1.68402634553E+02
7.85078507851E-07,-1.68426901229E+02
7.85178517852E-07,-1.67614225949E+02
7.85278527853E-07,-1.66114473429E+02
7.85378537854E-07,-1.64365995400E+02
7.85478547855E-07,-1.62683725571E+02
7.85578557856E-07,-1.61198562348E+02
7.85678567857E-07,-1.59942703451E+02
7.85778577858E-07,-1.58909241572E+02
7.85878587859E-07,-1.58077785028E+02
7.85978597860E-07,-1.57423806707E+02
7.86078607861E-07,-1.56921742074E+02
7.86178617862E-07,-1.56546012359E+02
7.86278627863E-07,-1.56271628267E+02
7.86378637864E-07,-1.56075001605E+02
7.86478647865E-07,-1.55935078123E+02
7.86578657866E-07,-1.55834560231E+02
7.86678667867E-07,-1.55760788800E+02
7.86778677868E-07,-1.55705890366E+02
7.86878687869E-07,-1.55666088102E+02
7.86978697870E-07,-1.55640465417E+02
7.87078707871E-07,-1.55629716898E+02
7.87178717872E-07,-1.55635381876E+02
7.87278727873E-07,-1.55659779019E+02
7.87378737874E-07,-1.55706508618E+02
7.87478747875E-07,-1.55781128412E+02
7.87578757876E-07,-1.55891542143E+02
7.87678767877E-07,-1.56047777670E+02
7.87778777878E-07,-1.56261080113E+02
7.87878787879E-07,-1.56542456835E+02
7.87978797880E-07,-1.56900877153E+02
7.88078807881E-07,-1.57341247997E+02
7.88178817882E-07,-1.57862143584E+02
7.88278827883E-07,-1.58453183990E+02
7.88378837884E-07,-1.59092072523E+02
7.88478847885E-07,-1.59741791737E+02
7.88578857886E-07,-1.60349479050E+02
7.88678867887E-07,-1.60849796197E+02
7.88778877888E-07,-1.61175710772E+02
7.88878887889E-07,-1.61276060715E+02
7.88978897890E-07,-1.61132448781E+02
7.89078907891E-07,-1.60765070406E+02
7.89178917892E-07,-1.60224176754E+02
7.89278927893E-07,-1.59574056817E+02
7.89378937894E-07,-1.58878659584E+02
7.89478947895E-07,-1.58193102023E+02
7.89578957896E-07,-1.57560611232E+02
7.89678967897E-07,-1.57012807648E+02
7.89778977898E-07,-1.56571479637E+02
7.89878987899E-07,-1.56250707589E+02
7.89978997900E-07,-1.56058779818E+02
7.90079007901E-07,-1.55999697791E+02
7.90179017902E-07,-1.56074238533E+02
7.90279027903E-07,-1.56280587706E+02
7.90379037904E-07,-1.56614514222E+02
7.90479047905E-07,-1.57068932095E+02
7.90579057906E-07,-1.57632471251E+02
7.90679067907E-07,-1.58286358444E+02
7.90779077908E-07,-1.58998659843E+02
7.90879087909E-07,-1.59715515999E+02
7.90979097910E-07,-1.60352448134E+02
7.91079107911E-07,-1.60797308204E+02
7.91179117912E-07,-1.60942740827E+02
7.91279127913E-07,-1.60743933353E+02
7.91379137914E-07,-1.60250350450E+02
7.91479147915E-07,-1.59572965884E+02
7.91579157916E-07,-1.58825182701E+02
7.91679167917E-07,-1.58089193164E+02
7.91779177918E-07,-1.57412442700E+02
7.91879187919E-07,-1.56816348656E+02
7.91979197920E-07,-1.56305561370E+02
7.92079207921E-07,-1.55874587221E+02
7.92179217922E-07,-1.55512112406E+02
7.92279227923E-07,-1.55203984014E+02
7.92379237924E-07,-1.54935533146E+02
7.92479247925E-07,-1.54693523284E+02
7.92579257926E-07,-1.54467693826E+02
7.92679267927E-07,-1.54251726441E+02
7.92779277928E-07,-1.54043514546E+02
7.92879287929E-07,-1.53844798517E+02
7.92979297930E-07,-1.53660404576E+02
7.93079307931E-07,-1.53497378129E+02
7.93179317932E-07,-1.53364218172E+02
7.93279327933E-07,-1.53270272825E+02
7.93379337934E-07,-1.53225234412E+02
7.93479347935E-07,-1.53238616296E+02
7.93579357936E-07,-1.53319090349E+02
7.93679367937E-07,-1.53473577200E+02
7.93779377938E-07,-1.53705983780E+02
7.93879387939E-07,-1.54015478597E+02
7.93979397940E-07,-1.54394240078E+02
7.94079407941E-07,-1.54824838225E+02
7.94179417942E-07,-1.55278020481E+02
7.94279427943E-07,-1.55712771178E+02
7.94379437944E-07,-1.56081482671E+02
7.94479447945E-07,-1.56341877682E+02
7.94579457946E-07,-1.56472078254E+02
7.94679467947E-07,-1.56479431201E+02
7.94779477948E-07,-1.56395997504E+02
7.94879487949E-07,-1.56264137168E+02
7.94979497950E-07,-1.56122072346E+02
7.95079507951E-07,-1.55995810659E+02
7.95179517952E-07,-1.55897543371E+02
7.95279527953E-07,-1.55827920360E+02
7.95379537954E-07,-1.55779945157E+02
7.95479547955E-07,-1.55743175461E+02
7.95579557956E-07,-1.55707377498E+02
7.95679567957E-07,-1.55664912940E+02
7.95779577958E-07,-1.55611404842E+02
7.95879587959E-07,-1.55544820257E+02
7.95979597960E-07,-1.55463761603E+02
7.96079607961E-07,-1.55366062108E+02
7.96179617962E-07,-1.55248553991E+02
7.96279627963E-07,-1.55108251696E+02
7.96379637964E-07,-1.54944447023E+02
7.96479647965E-07,-1.54760683168E+02
7.96579657966E-07,-1.54565574129E+02
7.96679667967E-07,-1.54372021945E+02
7.96779677968E-07,-1.54195184823E+02
7.96879687969E-07,-1.54050025861E+02
7.96979697970E-07,-1.53949204979E+02
7.97079707971E-07,-1.53901681242E+02
7.97179717972E-07,-1.53912008995E+02
7.97279727973E-07,-1.53980114125E+02
7.97379737974E-07,-1.54101316538E+02
7.97479747975E-07,-1.54266445544E+02
7.97579757976E-07,-1.54462023063E+02
7.97679767977E-07,-1.54670648791E+02
7.97779777978E-07,-1.54871893955E+02
7.97879787979E-07,-1.55044116015E+02
7.97979797980E-07,-1.55167467323E+02
7.98079807981E-07,-1.55227812607E+02
7.98179817982E-07,-1.55220424305E+02
7.98279827983E-07,-1.55151834820E+02
7.98379837984E-07,-1.55038783505E+02
7.98479847985E-07,-1.54904614240E+02
7.98579857986E-07,-1.54774633017E+02
7.98679867987E-07,-1.54671985998E+02
7.98779877988E-07,-1.54614835295E+02
7.98879887989E-07,-1.54614793079E+02
7.98979897990E-07,-1.54676191110E+02
7.99079907991E-07,-1.54795797015E+02
7.99179917992E-07,-1.54962846986E+02
7.99279927993E-07,-1.55159586003E+02
7.99379937994E-07,-1.55362756355E+02
7.99479947995E-07,-1.55546462773E+02
7.99579957996E-07,-1.55686355409E+02
7.99679967997E-07,-1.55764160345E+02
7.99779977998E-07,-1.55770875292E+02
7.99879987999E-07,-1.55707296251E+02
7.99979998000E-07,-1.55581978916E+02
8.00080008001E-07,-1.55408095653E+02
8.00180018002E-07,-1.55200805871E+02
8.00280028003E-07,-1.54975860464E+02
8.00380038004E-07,-1.54749178732E+02
8.00480048005E-07,-1.54536734537E+02
8.00580058006E-07,-1.54354253899E+02
8.00680068007E-07,-1.54216599627E+02
8.00780078008E-07,-1.54136989902E+02
8.00880088009E-07,-1.54126266088E+02
8.00980098010E-07,-1.54192353247E+02
8.01080108011E-07,-1.54339950611E+02
8.01180118012E-07,-1.54570413728E+02
8.01280128013E-07,-1.54881753716E+02
8.01380138014E-07,-1.55268657934E+02
8.01480148015E-07,-1.55722402253E+02
8.01580158016E-07,-1.56230470955E+02
8.01680168017E-07,-1.56775670229E+02
